sex,year,name,frequency,State,rank,percentage
F,2013,Nevaeh,163,NC,126,0.172
F,2013,Naomi,144,NC,144,0.152
F,2013,Nora,86,NC,245,0.091
F,2013,Nicole,72,NC,303,0.076
F,2013,Natalia,58,NC,361,0.061
F,2013,Nyla,55,NC,383,0.058
F,2013,Nadia,42,NC,480,0.044
F,2013,Norah,40,NC,502,0.042
F,2013,Nylah,32,NC,602,0.034
F,2013,Noelle,29,NC,666,0.031
F,2013,Nina,27,NC,706,0.029
F,2013,Nia,23,NC,798,0.024
F,2013,Nataly,21,NC,853,0.022
F,2013,Natalee,19,NC,911,0.02
F,2013,Nova,15,NC,1087,0.016
F,2013,Nathalie,14,NC,1147,0.015
F,2013,Nayeli,14,NC,1147,0.015
F,2013,Natasha,13,NC,1204,0.014
F,2013,Nahla,12,NC,1282,0.013
F,2013,Nathaly,11,NC,1364,0.012
F,2013,Neriah,11,NC,1364,0.012
F,2013,Naima,9,NC,1573,0.01
F,2013,Nala,9,NC,1573,0.01
F,2013,Nyasia,9,NC,1573,0.01
F,2013,Nyomi,9,NC,1573,0.01
F,2013,Nancy,8,NC,1710,0.008
F,2013,Nariah,8,NC,1710,0.008
F,2013,Neveah,8,NC,1710,0.008
F,2013,Nariyah,7,NC,1885,0.007
F,2013,Nataleigh,7,NC,1885,0.007
F,2013,Nichole,7,NC,1885,0.007
F,2013,Noa,7,NC,1885,0.007
F,2013,Noel,7,NC,1885,0.007
F,2013,Nola,7,NC,1885,0.007
F,2013,Noor,7,NC,1885,0.007
F,2013,Nya,7,NC,1885,0.007
F,2013,Nyah,7,NC,1885,0.007
F,2013,Natali,6,NC,2114,0.006
F,2013,Natalya,6,NC,2114,0.006
F,2013,Nayla,6,NC,2114,0.006
F,2013,Nila,6,NC,2114,0.006
F,2013,Niyah,6,NC,2114,0.006
F,2013,Noelia,6,NC,2114,0.006
F,2013,Novella,6,NC,2114,0.006
F,2013,Nakiyah,5,NC,2401,0.005
F,2013,Niomi,5,NC,2401,0.005
F,2013,Noah,5,NC,2401,0.005
F,2014,Natalie,253,NC,67,0.261
F,2014,Nevaeh,161,NC,133,0.166
F,2014,Naomi,158,NC,136,0.163
F,2014,Nora,137,NC,152,0.142
F,2014,Natalia,68,NC,323,0.07
F,2014,Nyla,54,NC,397,0.056
F,2014,Norah,52,NC,408,0.054
F,2014,Nicole,48,NC,445,0.05
F,2014,Nadia,41,NC,510,0.042
F,2014,Nova,37,NC,554,0.038
F,2014,Nylah,37,NC,554,0.038
F,2014,Noelle,36,NC,562,0.037
F,2014,Nina,30,NC,654,0.031
F,2014,Nia,24,NC,791,0.025
F,2014,Nahla,20,NC,904,0.021
F,2014,Nayeli,17,NC,1020,0.018
F,2014,Nathaly,16,NC,1061,0.017
F,2014,Nathalie,15,NC,1120,0.015
F,2014,Nala,13,NC,1235,0.013
F,2014,Noemi,13,NC,1235,0.013
F,2014,Nancy,11,NC,1410,0.011
F,2014,Nola,11,NC,1410,0.011
F,2014,Natalee,10,NC,1508,0.01
F,2014,Natalya,9,NC,1620,0.009
F,2014,Neriah,9,NC,1620,0.009
F,2014,Noah,9,NC,1620,0.009
F,2014,Nori,9,NC,1620,0.009
F,2014,Nyomi,8,NC,1767,0.008
F,2014,Nailah,7,NC,1955,0.007
F,2014,Nataly,7,NC,1955,0.007
F,2014,Natasha,7,NC,1955,0.007
F,2014,Naya,7,NC,1955,0.007
F,2014,Nyasia,7,NC,1955,0.007
F,2014,Noel,6,NC,2199,0.006
F,2014,Norma,6,NC,2199,0.006
F,2014,Nya,6,NC,2199,0.006
F,2014,Nalah,5,NC,2465,0.005
F,2014,Nariyah,5,NC,2465,0.005
F,2014,Nataleigh,5,NC,2465,0.005
F,2014,Nila,5,NC,2465,0.005
F,2014,Nilah,5,NC,2465,0.005
F,2014,Nithya,5,NC,2465,0.005
F,2014,Niya,5,NC,2465,0.005
F,2014,Niyah,5,NC,2465,0.005
F,2014,Noa,5,NC,2465,0.005
F,2015,Natalie,218,NC,82,0.224
F,2015,Nevaeh,142,NC,149,0.146
F,2015,Naomi,138,NC,155,0.142
F,2015,Nora,132,NC,163,0.136
F,2015,Norah,66,NC,343,0.068
F,2015,Natalia,64,NC,353,0.066
F,2015,Nova,62,NC,368,0.064
F,2015,Nyla,58,NC,387,0.06
F,2015,Nicole,42,NC,519,0.043
F,2015,Noelle,37,NC,567,0.038
F,2015,Nadia,34,NC,597,0.035
F,2015,Nylah,34,NC,597,0.035
F,2015,Nina,24,NC,790,0.025
F,2015,Nia,21,NC,868,0.022
F,2015,Nathaly,18,NC,986,0.018
F,2015,Nola,17,NC,1030,0.017
F,2015,Nataly,13,NC,1266,0.013
F,2015,Noa,13,NC,1266,0.013
F,2015,Natalee,11,NC,1414,0.011
F,2015,Naya,11,NC,1414,0.011
F,2015,Nyomi,11,NC,1414,0.011
F,2015,Nala,10,NC,1527,0.01
F,2015,Nathalie,10,NC,1527,0.01
F,2015,Nayeli,10,NC,1527,0.01
F,2015,Neveah,10,NC,1527,0.01
F,2015,Nori,10,NC,1527,0.01
F,2015,Nahla,9,NC,1654,0.009
F,2015,Nariah,8,NC,1818,0.008
F,2015,Natasha,8,NC,1818,0.008
F,2015,Nathalia,8,NC,1818,0.008
F,2015,Noemi,8,NC,1818,0.008
F,2015,Nailah,7,NC,1974,0.007
F,2015,Naima,7,NC,1974,0.007
F,2015,Neriah,7,NC,1974,0.007
F,2015,Nyasia,7,NC,1974,0.007
F,2015,Nadine,6,NC,2212,0.006
F,2015,Nayla,6,NC,2212,0.006
F,2015,Nelly,6,NC,2212,0.006
F,2015,Nalani,5,NC,2510,0.005
F,2015,Naveah,5,NC,2510,0.005
F,2015,Nichole,5,NC,2510,0.005
F,2015,Nila,5,NC,2510,0.005
F,2015,Noel,5,NC,2510,0.005
F,2016,Natalie,202,NC,91,0.208
F,2016,Nora,178,NC,110,0.183
F,2016,Nevaeh,156,NC,123,0.16
F,2016,Naomi,150,NC,129,0.154
F,2016,Nova,93,NC,241,0.096
F,2016,Norah,67,NC,333,0.069
F,2016,Nyla,63,NC,352,0.065
F,2016,Natalia,56,NC,395,0.058
F,2016,Nylah,45,NC,485,0.046
F,2016,Nadia,38,NC,563,0.039
F,2016,Nicole,35,NC,599,0.036
F,2016,Noelle,32,NC,648,0.033
F,2016,Nia,28,NC,719,0.029
F,2016,Nala,26,NC,770,0.027
F,2016,Nina,22,NC,873,0.023
F,2016,Nathalie,19,NC,975,0.02
F,2016,Nayeli,18,NC,1015,0.019
F,2016,Neriah,17,NC,1053,0.017
F,2016,Nyomi,16,NC,1098,0.016
F,2016,Nola,15,NC,1155,0.015
F,2016,Nalani,13,NC,1290,0.013
F,2016,Nataly,13,NC,1290,0.013
F,2016,Nancy,12,NC,1373,0.012
F,2016,Nellie,10,NC,1575,0.01
F,2016,Noor,10,NC,1575,0.01
F,2016,Nahla,9,NC,1688,0.009
F,2016,Nailah,9,NC,1688,0.009
F,2016,Naima,9,NC,1688,0.009
F,2016,Natasha,9,NC,1688,0.009
F,2016,Nathaly,9,NC,1688,0.009
F,2016,Naveah,8,NC,1824,0.008
F,2016,Naya,8,NC,1824,0.008
F,2016,Noemi,8,NC,1824,0.008
F,2016,Novah,8,NC,1824,0.008
F,2016,Nyasia,8,NC,1824,0.008
F,2016,Nahomy,7,NC,2003,0.007
F,2016,Noel,7,NC,2003,0.007
F,2016,Nori,7,NC,2003,0.007
F,2016,Novalee,7,NC,2003,0.007
F,2016,Nataleigh,6,NC,2213,0.006
F,2016,Natalya,6,NC,2213,0.006
F,2016,Neveah,6,NC,2213,0.006
F,2016,Naila,5,NC,2493,0.005
F,2016,Nariah,5,NC,2493,0.005
F,2016,Nariyah,5,NC,2493,0.005
F,2016,Nathalia,5,NC,2493,0.005
F,2016,Noa,5,NC,2493,0.005
F,2017,Nora,202,NC,92,0.209
F,2017,Natalie,176,NC,108,0.182
F,2017,Nevaeh,167,NC,121,0.173
F,2017,Naomi,158,NC,129,0.163
F,2017,Nova,139,NC,146,0.144
F,2017,Norah,72,NC,310,0.074
F,2017,Natalia,58,NC,376,0.06
F,2017,Nyla,52,NC,418,0.054
F,2017,Nicole,51,NC,424,0.053
F,2017,Noelle,45,NC,485,0.047
F,2017,Nylah,37,NC,571,0.038
F,2017,Nadia,28,NC,731,0.029
F,2017,Nina,27,NC,745,0.028
F,2017,Nia,24,NC,818,0.025
F,2017,Nathalie,17,NC,1048,0.018
F,2017,Nala,14,NC,1220,0.014
F,2017,Nalani,14,NC,1220,0.014
F,2017,Nathalia,13,NC,1282,0.013
F,2017,Noemi,13,NC,1282,0.013
F,2017,Nyomi,13,NC,1282,0.013
F,2017,Nataly,12,NC,1377,0.012
F,2017,Nathaly,10,NC,1563,0.01
F,2017,Naya,9,NC,1703,0.009
F,2017,Nayeli,9,NC,1703,0.009
F,2017,Novalee,9,NC,1703,0.009
F,2017,Nailah,8,NC,1859,0.008
F,2017,Naima,8,NC,1859,0.008
F,2017,Nancy,8,NC,1859,0.008
F,2017,Nola,8,NC,1859,0.008
F,2017,Novah,8,NC,1859,0.008
F,2017,Neriah,7,NC,2052,0.007
F,2017,Nilah,7,NC,2052,0.007
F,2017,Novaleigh,7,NC,2052,0.007
F,2017,Nariah,6,NC,2269,0.006
F,2017,Nariyah,6,NC,2269,0.006
F,2017,Naveah,6,NC,2269,0.006
F,2017,Nellie,6,NC,2269,0.006
F,2017,Noa,6,NC,2269,0.006
F,2017,Noella,6,NC,2269,0.006
F,2017,Nyasia,6,NC,2269,0.006
F,2017,Nadine,5,NC,2559,0.005
F,2017,Nadiyah,5,NC,2559,0.005
F,2017,Natasha,5,NC,2559,0.005
F,2017,Nayla,5,NC,2559,0.005
F,2017,Nelly,5,NC,2559,0.005
F,2017,Nila,5,NC,2559,0.005
F,2017,Nirvana,5,NC,2559,0.005
F,2017,Noel,5,NC,2559,0.005
F,2017,Noelia,5,NC,2559,0.005
F,2017,Noor,5,NC,2559,0.005
F,2017,Nori,5,NC,2559,0.005
F,2018,Nova,191,NC,97,0.201
F,2018,Nora,187,NC,100,0.197
F,2018,Natalie,168,NC,117,0.177
F,2018,Naomi,156,NC,126,0.164
F,2018,Nevaeh,154,NC,129,0.162
F,2018,Norah,71,NC,300,0.075
F,2018,Nyla,66,NC,316,0.069
F,2018,Natalia,63,NC,342,0.066
F,2018,Noelle,49,NC,443,0.051
F,2018,Nylah,40,NC,523,0.042
F,2018,Nicole,38,NC,557,0.04
F,2018,Nadia,27,NC,754,0.028
F,2018,Nia,26,NC,780,0.027
F,2018,Nina,26,NC,780,0.027
F,2018,Nola,25,NC,802,0.026
F,2018,Nalani,19,NC,984,0.02
F,2018,Nayeli,19,NC,984,0.02
F,2018,Nyomi,18,NC,1022,0.019
F,2018,Nala,16,NC,1114,0.017
F,2018,Novah,16,NC,1114,0.017
F,2018,Novalee,14,NC,1224,0.015
F,2018,Nailah,12,NC,1370,0.013
F,2018,Nancy,12,NC,1370,0.013
F,2018,Noa,12,NC,1370,0.013
F,2018,Nataly,10,NC,1567,0.011
F,2018,Nathalia,10,NC,1567,0.011
F,2018,Nathaly,10,NC,1567,0.011
F,2018,Noemi,10,NC,1567,0.011
F,2018,Nathalie,9,NC,1678,0.009
F,2018,Noah,9,NC,1678,0.009
F,2018,Noel,9,NC,1678,0.009
F,2018,Natalya,8,NC,1831,0.008
F,2018,Nellie,8,NC,1831,0.008
F,2018,Neveah,8,NC,1831,0.008
F,2018,Nyra,8,NC,1831,0.008
F,2018,Natalee,7,NC,2012,0.007
F,2018,Natasha,7,NC,2012,0.007
F,2018,Naima,6,NC,2252,0.006
F,2018,Nya,6,NC,2252,0.006
F,2018,Nahla,5,NC,2533,0.005
F,2018,Nahomy,5,NC,2533,0.005
F,2018,Naila,5,NC,2533,0.005
F,2018,Navy,5,NC,2533,0.005
F,2018,Naya,5,NC,2533,0.005
F,2018,Nayomi,5,NC,2533,0.005
F,2018,Noella,5,NC,2533,0.005
F,2018,Nolan,5,NC,2533,0.005
F,2018,Nori,5,NC,2533,0.005
F,2018,Novaleigh,5,NC,2533,0.005
F,2018,Nyah,5,NC,2533,0.005
F,2018,Nyasia,5,NC,2533,0.005
F,2019,Nora,219,NC,71,0.23
F,2019,Nova,203,NC,80,0.214
F,2019,Natalie,184,NC,95,0.194
F,2019,Naomi,163,NC,114,0.172
F,2019,Nevaeh,145,NC,136,0.153
F,2019,Nyla,72,NC,299,0.076
F,2019,Natalia,61,NC,347,0.064
F,2019,Norah,55,NC,387,0.058
F,2019,Noelle,48,NC,453,0.051
F,2019,Nylah,43,NC,510,0.045
F,2019,Nia,32,NC,658,0.034
F,2019,Nicole,32,NC,658,0.034
F,2019,Nalani,28,NC,732,0.029
F,2019,Nadia,26,NC,774,0.027
F,2019,Nala,26,NC,774,0.027
F,2019,Nola,26,NC,774,0.027
F,2019,Nayeli,20,NC,953,0.021
F,2019,Nataly,19,NC,986,0.02
F,2019,Nina,19,NC,986,0.02
F,2019,Nori,18,NC,1042,0.019
F,2019,Noa,16,NC,1143,0.017
F,2019,Novah,16,NC,1143,0.017
F,2019,Nyomi,15,NC,1196,0.016
F,2019,Novalee,13,NC,1325,0.014
F,2019,Nancy,12,NC,1411,0.013
F,2019,Naila,10,NC,1591,0.011
F,2019,Noah,10,NC,1591,0.011
F,2019,Nyra,10,NC,1591,0.011
F,2019,Nailah,9,NC,1725,0.009
F,2019,Nariyah,9,NC,1725,0.009
F,2019,Nathalie,9,NC,1725,0.009
F,2019,Nellie,9,NC,1725,0.009
F,2019,Noel,9,NC,1725,0.009
F,2019,Noelani,9,NC,1725,0.009
F,2019,Noella,9,NC,1725,0.009
F,2019,Nariah,8,NC,1896,0.008
F,2019,Navy,8,NC,1896,0.008
F,2019,Noemi,8,NC,1896,0.008
F,2019,Nuri,8,NC,1896,0.008
F,2019,Nataleigh,7,NC,2064,0.007
F,2019,Noor,7,NC,2064,0.007
F,2019,Nalayah,6,NC,2275,0.006
F,2019,Naveah,6,NC,2275,0.006
F,2019,Nila,6,NC,2275,0.006
F,2019,Nirvana,6,NC,2275,0.006
F,2019,Novaleigh,6,NC,2275,0.006
F,2019,Nahla,5,NC,2594,0.005
F,2019,Nahomi,5,NC,2594,0.005
F,2019,Naima,5,NC,2594,0.005
F,2019,Natasha,5,NC,2594,0.005
F,2019,Nathalia,5,NC,2594,0.005
F,2019,Nell,5,NC,2594,0.005
F,2019,Nelly,5,NC,2594,0.005
F,2019,Neveah,5,NC,2594,0.005
F,2019,Noelia,5,NC,2594,0.005
F,2019,Nya,5,NC,2594,0.005
F,2019,Nyasia,5,NC,2594,0.005
F,2020,Nova,257,NC,41,0.278
F,2020,Naomi,177,NC,91,0.191
F,2020,Nora,166,NC,105,0.179
F,2020,Natalie,155,NC,117,0.168
F,2020,Nevaeh,140,NC,146,0.151
F,2020,Natalia,78,NC,267,0.084
F,2020,Nyla,63,NC,342,0.068
F,2020,Norah,54,NC,397,0.058
F,2020,Noelle,51,NC,421,0.055
F,2020,Novah,33,NC,636,0.036
F,2020,Nylah,31,NC,673,0.034
F,2020,Nola,27,NC,753,0.029
F,2020,Nadia,25,NC,798,0.027
F,2020,Nicole,25,NC,798,0.027
F,2020,Nina,25,NC,798,0.027
F,2020,Nyomi,25,NC,798,0.027
F,2020,Nala,21,NC,923,0.023
F,2020,Nalani,20,NC,958,0.022
F,2020,Nayeli,18,NC,1043,0.019
F,2020,Nia,18,NC,1043,0.019
F,2020,Navy,17,NC,1083,0.018
F,2020,Noa,16,NC,1128,0.017
F,2020,Neveah,13,NC,1308,0.014
F,2020,Nyra,13,NC,1308,0.014
F,2020,Nathaly,12,NC,1392,0.013
F,2020,Nellie,12,NC,1392,0.013
F,2020,Nori,12,NC,1392,0.013
F,2020,Nathalie,11,NC,1470,0.012
F,2020,Noah,11,NC,1470,0.012
F,2020,Nuri,11,NC,1470,0.012
F,2020,Nariyah,10,NC,1576,0.011
F,2020,Nataly,9,NC,1701,0.01
F,2020,Nami,8,NC,1848,0.009
F,2020,Nancy,8,NC,1848,0.009
F,2020,Natasha,8,NC,1848,0.009
F,2020,Niomi,8,NC,1848,0.009
F,2020,Novalee,8,NC,1848,0.009
F,2020,Nahla,7,NC,2029,0.008
F,2020,Nailah,7,NC,2029,0.008
F,2020,Nairobi,7,NC,2029,0.008
F,2020,Nalah,7,NC,2029,0.008
F,2020,Natalee,7,NC,2029,0.008
F,2020,Nathalia,7,NC,2029,0.008
F,2020,Nila,7,NC,2029,0.008
F,2020,Nomi,7,NC,2029,0.008
F,2020,Nyasia,7,NC,2029,0.008
F,2020,Naima,6,NC,2283,0.006
F,2020,Naveah,6,NC,2283,0.006
F,2020,Noel,6,NC,2283,0.006
F,2020,Nadine,5,NC,2599,0.005
F,2020,Natali,5,NC,2599,0.005
F,2020,Navi,5,NC,2599,0.005
F,2020,Nayla,5,NC,2599,0.005
F,2020,Nell,5,NC,2599,0.005
F,2020,Nelly,5,NC,2599,0.005
F,2020,Nilah,5,NC,2599,0.005
F,2020,Niyah,5,NC,2599,0.005
F,2020,Noelia,5,NC,2599,0.005
F,2020,Noemi,5,NC,2599,0.005
F,2020,Nyah,5,NC,2599,0.005
F,2021,Nova,227,NC,53,0.236
F,2021,Nora,222,NC,60,0.231
F,2021,Naomi,187,NC,85,0.195
F,2021,Nevaeh,145,NC,138,0.151
F,2021,Natalie,125,NC,169,0.13
F,2021,Natalia,86,NC,248,0.09
F,2021,Nyla,67,NC,333,0.07
F,2021,Norah,57,NC,387,0.059
F,2021,Nina,43,NC,523,0.045
F,2021,Noelle,39,NC,569,0.041
F,2021,Nylah,36,NC,621,0.037
F,2021,Noa,32,NC,675,0.033
F,2021,Nalani,30,NC,719,0.031
F,2021,Nola,29,NC,731,0.03
F,2021,Novah,26,NC,806,0.027
F,2021,Nicole,25,NC,836,0.026
F,2021,Nadia,23,NC,891,0.024
F,2021,Nala,20,NC,985,0.021
F,2021,Nyomi,18,NC,1065,0.019
F,2021,Nariyah,17,NC,1116,0.018
F,2021,Navy,17,NC,1116,0.018
F,2021,Nayeli,17,NC,1116,0.018
F,2021,Nia,17,NC,1116,0.018
F,2021,Nataly,16,NC,1179,0.017
F,2021,Noah,15,NC,1250,0.016
F,2021,Nori,15,NC,1250,0.016
F,2021,Nellie,12,NC,1455,0.012
F,2021,Nyra,12,NC,1455,0.012
F,2021,Nahla,11,NC,1550,0.011
F,2021,Noel,11,NC,1550,0.011
F,2021,Noemi,10,NC,1681,0.01
F,2021,Novalee,10,NC,1681,0.01
F,2021,Nairobi,9,NC,1808,0.009
F,2021,Nathaly,9,NC,1808,0.009
F,2021,Nancy,8,NC,1948,0.008
F,2021,Nariah,8,NC,1948,0.008
F,2021,Noor,8,NC,1948,0.008
F,2021,Naila,7,NC,2134,0.007
F,2021,Neveah,7,NC,2134,0.007
F,2021,Naima,6,NC,2349,0.006
F,2021,Natasha,6,NC,2349,0.006
F,2021,Nathalia,6,NC,2349,0.006
F,2021,Niomi,6,NC,2349,0.006
F,2021,Nyelle,6,NC,2349,0.006
F,2021,Nailah,5,NC,2674,0.005
F,2021,Natalee,5,NC,2674,0.005
F,2021,Nathalie,5,NC,2674,0.005
F,2021,Navie,5,NC,2674,0.005
F,2021,Naya,5,NC,2674,0.005
F,2021,Nell,5,NC,2674,0.005
F,2021,Nicolle,5,NC,2674,0.005
F,2021,Nihira,5,NC,2674,0.005
F,2021,Niylah,5,NC,2674,0.005
F,2021,Noelia,5,NC,2674,0.005
F,2021,Nomi,5,NC,2674,0.005
F,2021,Novaleigh,5,NC,2674,0.005
F,2021,Novella,5,NC,2674,0.005
F,2022,Nova,260,NC,43,0.27
F,2022,Nora,230,NC,54,0.239
F,2022,Naomi,212,NC,66,0.22
F,2022,Natalie,157,NC,121,0.163
F,2022,Nevaeh,123,NC,166,0.128
F,2022,Natalia,83,NC,265,0.086
F,2022,Norah,59,NC,381,0.061
F,2022,Nyla,59,NC,381,0.061
F,2022,Noelle,41,NC,554,0.043
F,2022,Nicole,39,NC,586,0.04
F,2022,Nylah,39,NC,586,0.04
F,2022,Noa,30,NC,720,0.031
F,2022,Nina,29,NC,744,0.03
F,2022,Nadia,27,NC,792,0.028
F,2022,Noah,25,NC,853,0.026
F,2022,Nalani,23,NC,915,0.024
F,2022,Nayeli,23,NC,915,0.024
F,2022,Nia,22,NC,954,0.023
F,2022,Nyomi,20,NC,1014,0.021
F,2022,Nola,18,NC,1099,0.019
F,2022,Navy,17,NC,1151,0.018
F,2022,Novah,17,NC,1151,0.018
F,2022,Nellie,16,NC,1205,0.017
F,2022,Nariah,13,NC,1406,0.013
F,2022,Nataly,13,NC,1406,0.013
F,2022,Novalee,13,NC,1406,0.013
F,2022,Nala,12,NC,1492,0.012
F,2022,Nathalia,12,NC,1492,0.012
F,2022,Nori,12,NC,1492,0.012
F,2022,Novaleigh,12,NC,1492,0.012
F,2022,Nathaly,10,NC,1697,0.01
F,2022,Naveah,10,NC,1697,0.01
F,2022,Neriah,10,NC,1697,0.01
F,2022,Nila,10,NC,1697,0.01
F,2022,Noemi,10,NC,1697,0.01
F,2022,Nyra,10,NC,1697,0.01
F,2022,Nahla,9,NC,1828,0.009
F,2022,Noella,9,NC,1828,0.009
F,2022,Nairobi,8,NC,1980,0.008
F,2022,Navi,8,NC,1980,0.008
F,2022,Noor,8,NC,1980,0.008
F,2022,Nailah,7,NC,2179,0.007
F,2022,Nariyah,7,NC,2179,0.007
F,2022,Naya,7,NC,2179,0.007
F,2022,Nelly,7,NC,2179,0.007
F,2022,Nihira,7,NC,2179,0.007
F,2022,Noel,7,NC,2179,0.007
F,2022,Natasha,6,NC,2407,0.006
F,2022,Nathalie,6,NC,2407,0.006
F,2022,Neveah,6,NC,2407,0.006
F,2022,Noelani,6,NC,2407,0.006
F,2022,Novalynn,6,NC,2407,0.006
F,2022,Nakiyah,5,NC,2703,0.005
F,2022,Nalayah,5,NC,2703,0.005
F,2022,Namari,5,NC,2703,0.005
F,2022,Nami,5,NC,2703,0.005
F,2022,Natalya,5,NC,2703,0.005
F,2023,Nova,254,NC,40,0.267
F,2023,Nora,211,NC,63,0.222
F,2023,Naomi,204,NC,71,0.215
F,2023,Nevaeh,105,NC,199,0.11
F,2023,Natalie,96,NC,222,0.101
F,2023,Nyla,64,NC,345,0.067
F,2023,Noelle,55,NC,409,0.058
F,2023,Norah,50,NC,445,0.053
F,2023,Natalia,46,NC,489,0.048
F,2023,Nylah,36,NC,615,0.038
F,2023,Navy,29,NC,732,0.031
F,2023,Noa,28,NC,751,0.029
F,2023,Nola,25,NC,815,0.026
F,2023,Nina,24,NC,837,0.025
F,2023,Nia,23,NC,863,0.024
F,2023,Nellie,22,NC,899,0.023
F,2023,Novah,21,NC,950,0.022
F,2023,Nadia,20,NC,992,0.021
F,2023,Nyomi,20,NC,992,0.021
F,2023,Nalani,19,NC,1046,0.02
F,2023,Nala,18,NC,1081,0.019
F,2023,Nicole,18,NC,1081,0.019
F,2023,Nayeli,17,NC,1124,0.018
F,2023,Nori,17,NC,1124,0.018
F,2023,Noah,15,NC,1238,0.016
F,2023,Novalee,14,NC,1314,0.015
F,2023,Nyra,13,NC,1402,0.014
F,2023,Nathalie,12,NC,1478,0.013
F,2023,Nataly,11,NC,1562,0.012
F,2023,Nairobi,10,NC,1670,0.011
F,2023,Naveah,10,NC,1670,0.011
F,2023,Neriah,10,NC,1670,0.011
F,2023,Noemi,10,NC,1670,0.011
F,2023,Nazareth,8,NC,1969,0.008
F,2023,Novaleigh,8,NC,1969,0.008
F,2023,Nariyah,7,NC,2163,0.007
F,2023,Natasha,7,NC,2163,0.007
F,2023,Navi,7,NC,2163,0.007
F,2023,Neveah,7,NC,2163,0.007
F,2023,Nilah,7,NC,2163,0.007
F,2023,Noor,7,NC,2163,0.007
F,2023,Novalie,7,NC,2163,0.007
F,2023,Nahomy,6,NC,2389,0.006
F,2023,Naima,6,NC,2389,0.006
F,2023,Nariah,6,NC,2389,0.006
F,2023,Natalee,6,NC,2389,0.006
F,2023,Naya,6,NC,2389,0.006
F,2023,Nayomi,6,NC,2389,0.006
F,2023,Nuri,6,NC,2389,0.006
F,2023,Nahla,5,NC,2724,0.005
F,2023,Natalya,5,NC,2724,0.005
F,2023,Nathaly,5,NC,2724,0.005
F,2023,Nevada,5,NC,2724,0.005
F,2023,Noel,5,NC,2724,0.005
F,2023,Norma,5,NC,2724,0.005
F,2023,Nyari,5,NC,2724,0.005
F,2024,Nova,229,NC,48,0.236
F,2024,Nora,216,NC,58,0.223
F,2024,Naomi,213,NC,62,0.22
F,2024,Natalie,111,NC,182,0.114
F,2024,Nevaeh,106,NC,191,0.109
F,2024,Nyla,83,NC,260,0.086
F,2024,Norah,57,NC,403,0.059
F,2024,Natalia,54,NC,422,0.056
F,2024,Noa,48,NC,466,0.049
F,2024,Noelle,47,NC,479,0.048
F,2024,Navy,40,NC,570,0.041
F,2024,Nadia,29,NC,756,0.03
F,2024,Nalani,28,NC,778,0.029
F,2024,Nina,28,NC,778,0.029
F,2024,Nylah,25,NC,852,0.026
F,2024,Noah,24,NC,881,0.025
F,2024,Nala,20,NC,1000,0.021
F,2024,Nayeli,20,NC,1000,0.021
F,2024,Nicole,20,NC,1000,0.021
F,2024,Nola,20,NC,1000,0.021
F,2024,Nyomi,20,NC,1000,0.021
F,2024,Nancy,16,NC,1190,0.016
F,2024,Noemi,15,NC,1265,0.015
F,2024,Nathaly,14,NC,1337,0.014
F,2024,Novah,14,NC,1337,0.014
F,2024,Nellie,13,NC,1430,0.013
F,2024,Nia,13,NC,1430,0.013
F,2024,Noor,13,NC,1430,0.013
F,2024,Nori,11,NC,1610,0.011
F,2024,Naiari,10,NC,1725,0.01
F,2024,Nairobi,10,NC,1725,0.01
F,2024,Nariah,10,NC,1725,0.01
F,2024,Neriah,10,NC,1725,0.01
F,2024,Novalee,10,NC,1725,0.01
F,2024,Nataly,9,NC,1866,0.009
F,2024,Noura,9,NC,1866,0.009
F,2024,Nazareth,8,NC,2015,0.008
F,2024,Niara,7,NC,2175,0.007
F,2024,Nila,7,NC,2175,0.007
F,2024,Nomi,7,NC,2175,0.007
F,2024,Nylani,7,NC,2175,0.007
F,2024,Nahomy,6,NC,2421,0.006
F,2024,Nalaya,6,NC,2421,0.006
F,2024,Nami,6,NC,2421,0.006
F,2024,Nathalia,6,NC,2421,0.006
F,2024,Niamani,6,NC,2421,0.006
F,2024,Niomi,6,NC,2421,0.006
F,2024,Nyasia,6,NC,2421,0.006
F,2024,Nyra,6,NC,2421,0.006
F,2024,Nahla,5,NC,2748,0.005
F,2024,Nailah,5,NC,2748,0.005
F,2024,Naliyah,5,NC,2748,0.005
F,2024,Nariyah,5,NC,2748,0.005
F,2024,Nathalie,5,NC,2748,0.005
F,2024,Navi,5,NC,2748,0.005
F,2024,Naya,5,NC,2748,0.005
F,2024,Nayla,5,NC,2748,0.005
F,2024,Naylani,5,NC,2748,0.005
F,2024,Nell,5,NC,2748,0.005
F,2024,Nihira,5,NC,2748,0.005
F,2024,Nikki,5,NC,2748,0.005
F,2024,Noel,5,NC,2748,0.005
F,2024,Noelia,5,NC,2748,0.005
F,2024,Normani,5,NC,2748,0.005
F,2024,Novi,5,NC,2748,0.005
M,1910,Norman,20,NC,196,0.105
M,1910,Nathan,15,NC,244,0.079
M,1910,Nathaniel,15,NC,244,0.079
M,1910,Noah,11,NC,301,0.058
M,1910,Neal,5,NC,508,0.026
M,1911,Norman,22,NC,198,0.111
M,1911,Nathan,18,NC,224,0.091
M,1911,Nathaniel,12,NC,304,0.06
M,1911,Noah,7,NC,423,0.035
M,1911,Napoleon,5,NC,510,0.025
M,1911,Neal,5,NC,510,0.025
M,1912,Nathaniel,34,NC,190,0.116
