sex,year,name,frequency,State,rank,percentage
M,2008,Mynor,5,NY,4051,0.002
M,2009,Michael,1715,NY,1,0.847
M,2009,Matthew,1451,NY,3,0.717
M,2009,Mason,435,NY,78,0.215
M,2009,Max,289,NY,131,0.143
M,2009,Moshe,278,NY,144,0.137
M,2009,Maxwell,193,NY,205,0.095
M,2009,Mark,188,NY,210,0.093
M,2009,Marcus,181,NY,217,0.089
M,2009,Miguel,173,NY,227,0.085
M,2009,Malachi,143,NY,277,0.071
M,2009,Miles,132,NY,301,0.065
M,2009,Menachem,115,NY,334,0.057
M,2009,Mohamed,111,NY,347,0.055
M,2009,Mordechai,111,NY,347,0.055
M,2009,Mateo,106,NY,362,0.052
M,2009,Maximus,100,NY,382,0.049
M,2009,Micah,97,NY,393,0.048
M,2009,Marco,96,NY,401,0.047
M,2009,Martin,92,NY,410,0.045
M,2009,Muhammad,88,NY,428,0.043
M,2009,Matteo,86,NY,437,0.042
M,2009,Malik,81,NY,469,0.04
M,2009,Maximilian,77,NY,491,0.038
M,2009,Mathew,73,NY,512,0.036
M,2009,Mohammad,73,NY,512,0.036
M,2009,Maddox,71,NY,527,0.035
M,2009,Mohammed,71,NY,527,0.035
M,2009,Manuel,68,NY,549,0.034
M,2009,Myles,68,NY,549,0.034
M,2009,Mario,67,NY,559,0.033
M,2009,Moses,65,NY,576,0.032
M,2009,Marvin,62,NY,603,0.031
M,2009,Mendel,61,NY,611,0.03
M,2009,Marcos,53,NY,685,0.026
M,2009,Milo,52,NY,696,0.026
M,2009,Meir,50,NY,720,0.025
M,2009,Marc,49,NY,733,0.024
M,2009,Melvin,47,NY,756,0.023
M,2009,Mekhi,46,NY,767,0.023
M,2009,Messiah,42,NY,835,0.021
M,2009,Maxim,41,NY,852,0.02
M,2009,Mamadou,39,NY,884,0.019
M,2009,Maurice,38,NY,910,0.019
M,2009,Marquis,35,NY,973,0.017
M,2009,Mitchell,35,NY,973,0.017
M,2009,Mayer,34,NY,1000,0.017
M,2009,Moises,33,NY,1027,0.016
M,2009,Morgan,32,NY,1053,0.016
M,2009,Matias,31,NY,1077,0.015
M,2009,Mike,31,NY,1077,0.015
M,2009,Marlon,29,NY,1141,0.014
M,2009,Mauricio,27,NY,1218,0.013
M,2009,Marquise,26,NY,1258,0.013
M,2009,Malcolm,25,NY,1296,0.012
M,2009,Mathias,25,NY,1296,0.012
M,2009,Micheal,25,NY,1296,0.012
M,2009,Mendy,24,NY,1335,0.012
M,2009,Makai,23,NY,1385,0.011
M,2009,Mustafa,23,NY,1385,0.011
M,2009,Markus,22,NY,1425,0.011
M,2009,Moishe,22,NY,1425,0.011
M,2009,Marshall,21,NY,1475,0.01
M,2009,Milton,21,NY,1475,0.01
M,2009,Maximiliano,20,NY,1536,0.01
M,2009,Maverick,19,NY,1587,0.009
M,2009,Morris,18,NY,1648,0.009
M,2009,Madden,17,NY,1703,0.008
M,2009,Maksim,17,NY,1703,0.008
M,2009,Marcel,17,NY,1703,0.008
M,2009,Maximo,17,NY,1703,0.008
M,2009,Musa,17,NY,1703,0.008
M,2009,Marcello,16,NY,1790,0.008
M,2009,Maximillian,16,NY,1790,0.008
M,2009,Mikhail,16,NY,1790,0.008
M,2009,Manny,14,NY,1967,0.007
M,2009,Meyer,14,NY,1967,0.007
M,2009,Mikael,14,NY,1967,0.007
M,2009,Milan,14,NY,1967,0.007
M,2009,Moussa,14,NY,1967,0.007
M,2009,Mariano,13,NY,2075,0.006
M,2009,Marley,13,NY,2075,0.006
M,2009,Massimo,13,NY,2075,0.006
M,2009,Mack,12,NY,2187,0.006
M,2009,Marcelo,12,NY,2187,0.006
M,2009,Muhammed,12,NY,2187,0.006
M,2009,Mahmoud,11,NY,2305,0.005
M,2009,Malaki,11,NY,2305,0.005
M,2009,Matthias,11,NY,2305,0.005
M,2009,Maxx,11,NY,2305,0.005
M,2009,Meilech,11,NY,2305,0.005
M,2009,Mouhamed,11,NY,2305,0.005
M,2009,Mykel,11,NY,2305,0.005
M,2009,Magnus,10,NY,2462,0.005
M,2009,Memphis,10,NY,2462,0.005
M,2009,Mikel,10,NY,2462,0.005
M,2009,Malakai,9,NY,2681,0.004
M,2009,Malek,9,NY,2681,0.004
M,2009,Marko,9,NY,2681,0.004
M,2009,Mayson,9,NY,2681,0.004
M,2009,Mehki,9,NY,2681,0.004
M,2009,Miguelangel,9,NY,2681,0.004
M,2009,Malakhi,8,NY,2924,0.004
M,2009,Maleek,8,NY,2924,0.004
M,2009,Marek,8,NY,2924,0.004
M,2009,Markos,8,NY,2924,0.004
M,2009,Mateusz,8,NY,2924,0.004
M,2009,Misael,8,NY,2924,0.004
M,2009,Mouhamadou,8,NY,2924,0.004
M,2009,Madison,7,NY,3219,0.003
M,2009,Makhi,7,NY,3219,0.003
M,2009,Markell,7,NY,3219,0.003
M,2009,Marquez,7,NY,3219,0.003
M,2009,Matan,7,NY,3219,0.003
M,2009,Michal,7,NY,3219,0.003
M,2009,Mordche,7,NY,3219,0.003
M,2009,Motty,7,NY,3219,0.003
M,2009,Muhamed,7,NY,3219,0.003
M,2009,Maddex,6,NY,3583,0.003
M,2009,Mahamadou,6,NY,3583,0.003
M,2009,Malick,6,NY,3583,0.003
M,2009,Marius,6,NY,3583,0.003
M,2009,Markel,6,NY,3583,0.003
M,2009,Menashe,6,NY,3583,0.003
M,2009,Mitchel,6,NY,3583,0.003
M,2009,Mohamad,6,NY,3583,0.003
M,2009,Myron,6,NY,3583,0.003
M,2009,Maceo,5,NY,4072,0.002
M,2009,Mackenzie,5,NY,4072,0.002
M,2009,Mahdi,5,NY,4072,0.002
M,2009,Mahin,5,NY,4072,0.002
M,2009,Mahir,5,NY,4072,0.002
M,2009,Maison,5,NY,4072,0.002
M,2009,Marcelino,5,NY,4072,0.002
M,2009,Marques,5,NY,4072,0.002
M,2009,Masen,5,NY,4072,0.002
M,2009,Masyn,5,NY,4072,0.002
M,2009,Matis,5,NY,4072,0.002
M,2009,Maxton,5,NY,4072,0.002
M,2009,Mehdi,5,NY,4072,0.002
M,2009,Merrick,5,NY,4072,0.002
M,2009,Mikail,5,NY,4072,0.002
M,2009,Mikey,5,NY,4072,0.002
M,2009,Moishy,5,NY,4072,0.002
M,2009,Murad,5,NY,4072,0.002
M,2010,Michael,1518,NY,2,0.762
M,2010,Matthew,1251,NY,10,0.628
M,2010,Mason,703,NY,41,0.353
M,2010,Max,306,NY,123,0.154
M,2010,Moshe,305,NY,124,0.153
M,2010,Maxwell,195,NY,201,0.098
M,2010,Mark,194,NY,204,0.097
M,2010,Marcus,187,NY,214,0.094
M,2010,Miles,150,NY,259,0.075
M,2010,Malachi,147,NY,266,0.074
M,2010,Miguel,140,NY,281,0.07
M,2010,Menachem,121,NY,315,0.061
M,2010,Micah,109,NY,342,0.055
M,2010,Mordechai,108,NY,346,0.054
M,2010,Mohamed,103,NY,358,0.052
M,2010,Muhammad,103,NY,358,0.052
M,2010,Mateo,97,NY,375,0.049
M,2010,Mario,90,NY,412,0.045
M,2010,Matteo,86,NY,439,0.043
M,2010,Myles,82,NY,464,0.041
M,2010,Marco,81,NY,470,0.041
M,2010,Maximus,73,NY,504,0.037
M,2010,Martin,72,NY,512,0.036
M,2010,Mathew,70,NY,523,0.035
M,2010,Maximilian,68,NY,541,0.034
M,2010,Meir,64,NY,567,0.032
M,2010,Mohammad,64,NY,567,0.032
M,2010,Mohammed,63,NY,572,0.032
M,2010,Marc,62,NY,583,0.031
M,2010,Mekhi,62,NY,583,0.031
M,2010,Malik,61,NY,594,0.031
M,2010,Mendel,59,NY,615,0.03
M,2010,Moses,58,NY,624,0.029
M,2010,Manuel,56,NY,645,0.028
M,2010,Maddox,51,NY,696,0.026
M,2010,Marcos,49,NY,724,0.025
M,2010,Milo,47,NY,748,0.024
M,2010,Melvin,45,NY,777,0.023
M,2010,Marvin,43,NY,808,0.022
M,2010,Messiah,43,NY,808,0.022
M,2010,Mitchell,42,NY,824,0.021
M,2010,Maurice,38,NY,905,0.019
M,2010,Maxim,37,NY,932,0.019
M,2010,Malcolm,36,NY,951,0.018
M,2010,Mamadou,36,NY,951,0.018
M,2010,Moises,35,NY,972,0.018
M,2010,Massimo,32,NY,1049,0.016
M,2010,Mayer,32,NY,1049,0.016
M,2010,Micheal,32,NY,1049,0.016
M,2010,Matias,31,NY,1083,0.016
M,2010,Marlon,30,NY,1112,0.015
M,2010,Mike,27,NY,1199,0.014
M,2010,Marcel,26,NY,1231,0.013
M,2010,Marquis,25,NY,1257,0.013
M,2010,Makai,23,NY,1341,0.012
M,2010,Mathias,23,NY,1341,0.012
M,2010,Maximo,22,NY,1398,0.011
M,2010,Musa,21,NY,1463,0.011
M,2010,Maximillian,20,NY,1517,0.01
M,2010,Milton,20,NY,1517,0.01
M,2010,Moishe,20,NY,1517,0.01
M,2010,Markus,19,NY,1572,0.01
M,2010,Madden,18,NY,1636,0.009
M,2010,Maksim,18,NY,1636,0.009
M,2010,Marshall,18,NY,1636,0.009
M,2010,Mendy,18,NY,1636,0.009
M,2010,Milan,18,NY,1636,0.009
M,2010,Morgan,18,NY,1636,0.009
M,2010,Mauricio,17,NY,1702,0.009
M,2010,Makhi,16,NY,1770,0.008
M,2010,Marcello,16,NY,1770,0.008
M,2010,Morris,16,NY,1770,0.008
M,2010,Mustafa,16,NY,1770,0.008
M,2010,Mahmoud,15,NY,1855,0.008
M,2010,Malakai,15,NY,1855,0.008
M,2010,Marley,15,NY,1855,0.008
M,2010,Maximiliano,15,NY,1855,0.008
M,2010,Matthias,14,NY,1951,0.007
M,2010,Maverick,14,NY,1951,0.007
M,2010,Masen,13,NY,2047,0.007
M,2010,Moussa,13,NY,2047,0.007
M,2010,Mateusz,12,NY,2170,0.006
M,2010,Maxx,12,NY,2170,0.006
M,2010,Menashe,12,NY,2170,0.006
M,2010,Mohamad,12,NY,2170,0.006
M,2010,Muhammed,12,NY,2170,0.006
M,2010,Maison,11,NY,2341,0.006
M,2010,Manny,11,NY,2341,0.006
M,2010,Meilech,11,NY,2341,0.006
M,2010,Mikel,11,NY,2341,0.006
M,2010,Mouhamed,11,NY,2341,0.006
M,2010,Mahamadou,10,NY,2513,0.005
M,2010,Major,10,NY,2513,0.005
M,2010,Meyer,10,NY,2513,0.005
M,2010,Mickey,10,NY,2513,0.005
M,2010,Mikhail,10,NY,2513,0.005
M,2010,Mack,9,NY,2720,0.005
M,2010,Marcelo,9,NY,2720,0.005
M,2010,Miguelangel,9,NY,2720,0.005
M,2010,Mikael,9,NY,2720,0.005
M,2010,Magnus,8,NY,2947,0.004
M,2010,Malaki,8,NY,2947,0.004
M,2010,Marek,8,NY,2947,0.004
M,2010,Markel,8,NY,2947,0.004
M,2010,Marko,8,NY,2947,0.004
M,2010,Marquise,8,NY,2947,0.004
M,2010,Md,8,NY,2947,0.004
M,2010,Mehdi,8,NY,2947,0.004
M,2010,Mehki,8,NY,2947,0.004
M,2010,Misael,8,NY,2947,0.004
M,2010,Mordche,8,NY,2947,0.004
M,2010,Moustapha,8,NY,2947,0.004
M,2010,Murphy,8,NY,2947,0.004
M,2010,Mykel,8,NY,2947,0.004
M,2010,Mahdi,7,NY,3219,0.004
M,2010,Mahir,7,NY,3219,0.004
M,2010,Marquez,7,NY,3219,0.004
M,2010,Michal,7,NY,3219,0.004
M,2010,Michel,7,NY,3219,0.004
M,2010,Mohid,7,NY,3219,0.004
M,2010,Mouhamadou,7,NY,3219,0.004
M,2010,Myron,7,NY,3219,0.004
M,2010,Mahki,6,NY,3597,0.003
M,2010,Maksym,6,NY,3597,0.003
M,2010,Malachai,6,NY,3597,0.003
M,2010,Malakhi,6,NY,3597,0.003
M,2010,Malek,6,NY,3597,0.003
M,2010,Malikai,6,NY,3597,0.003
M,2010,Marcelino,6,NY,3597,0.003
M,2010,Marlo,6,NY,3597,0.003
M,2010,Matthieu,6,NY,3597,0.003
M,2010,Maximos,6,NY,3597,0.003
M,2010,Mayson,6,NY,3597,0.003
M,2010,Mazen,6,NY,3597,0.003
M,2010,Mechel,6,NY,3597,0.003
M,2010,Mehmet,6,NY,3597,0.003
M,2010,Michaelangelo,6,NY,3597,0.003
M,2010,Mikah,6,NY,3597,0.003
M,2010,Moishy,6,NY,3597,0.003
M,2010,Mosha,6,NY,3597,0.003
M,2010,Macklin,5,NY,4059,0.003
M,2010,Malique,5,NY,4059,0.003
M,2010,Mariano,5,NY,4059,0.003
M,2010,Marques,5,NY,4059,0.003
M,2010,Matan,5,NY,4059,0.003
M,2010,Matheus,5,NY,4059,0.003
M,2010,Matt,5,NY,4059,0.003
M,2010,Maxime,5,NY,4059,0.003
M,2010,Maxximus,5,NY,4059,0.003
M,2010,Memphis,5,NY,4059,0.003
M,2010,Mert,5,NY,4059,0.003
M,2010,Mikai,5,NY,4059,0.003
M,2010,Mycah,5,NY,4059,0.003
M,2011,Michael,1458,NY,1,0.739
M,2011,Matthew,1254,NY,7,0.636
M,2011,Mason,1142,NY,11,0.579
M,2011,Moshe,303,NY,122,0.154
M,2011,Max,290,NY,131,0.147
M,2011,Mark,197,NY,195,0.1
M,2011,Miles,179,NY,215,0.091
M,2011,Marcus,162,NY,235,0.082
M,2011,Maxwell,160,NY,241,0.081
M,2011,Miguel,136,NY,284,0.069
M,2011,Malachi,131,NY,296,0.066
M,2011,Mohamed,128,NY,302,0.065
M,2011,Menachem,122,NY,320,0.062
M,2011,Micah,119,NY,331,0.06
M,2011,Muhammad,115,NY,341,0.058
M,2011,Mateo,113,NY,347,0.057
M,2011,Mordechai,109,NY,361,0.055
M,2011,Maximus,108,NY,365,0.055
M,2011,Marco,93,NY,408,0.047
M,2011,Matteo,84,NY,448,0.043
M,2011,Mohammed,83,NY,454,0.042
M,2011,Martin,81,NY,469,0.041
M,2011,Mohammad,81,NY,469,0.041
M,2011,Mario,72,NY,523,0.037
M,2011,Myles,68,NY,550,0.034
M,2011,Maddox,61,NY,585,0.031
M,2011,Mekhi,61,NY,585,0.031
M,2011,Mathew,60,NY,596,0.03
M,2011,Meir,60,NY,596,0.03
M,2011,Milo,59,NY,611,0.03
M,2011,Maximilian,58,NY,623,0.029
M,2011,Moses,56,NY,653,0.028
M,2011,Malik,54,NY,670,0.027
M,2011,Manuel,54,NY,670,0.027
M,2011,Mendel,49,NY,732,0.025
M,2011,Marc,47,NY,759,0.024
M,2011,Marcos,47,NY,759,0.024
M,2011,Maurice,43,NY,804,0.022
M,2011,Marvin,41,NY,831,0.021
M,2011,Maxim,41,NY,831,0.021
M,2011,Messiah,41,NY,831,0.021
M,2011,Melvin,39,NY,867,0.02
M,2011,Matias,37,NY,920,0.019
M,2011,Malcolm,35,NY,966,0.018
M,2011,Mamadou,34,NY,994,0.017
M,2011,Mike,32,NY,1042,0.016
M,2011,Mayer,31,NY,1064,0.016
M,2011,Mitchell,30,NY,1097,0.015
M,2011,Micheal,29,NY,1122,0.015
M,2011,Maximiliano,28,NY,1163,0.014
M,2011,Marlon,27,NY,1200,0.014
M,2011,Mathias,27,NY,1200,0.014
M,2011,Maximo,27,NY,1200,0.014
M,2011,Musa,27,NY,1200,0.014
M,2011,Mustafa,27,NY,1200,0.014
M,2011,Makai,26,NY,1242,0.013
M,2011,Maksim,26,NY,1242,0.013
M,2011,Moises,26,NY,1242,0.013
M,2011,Marcello,25,NY,1283,0.013
M,2011,Morgan,24,NY,1334,0.012
M,2011,Marshall,23,NY,1365,0.012
M,2011,Moishe,22,NY,1410,0.011
M,2011,Mayson,21,NY,1467,0.011
M,2011,Maison,19,NY,1555,0.01
M,2011,Mendy,19,NY,1555,0.01
M,2011,Markus,18,NY,1620,0.009
M,2011,Marquis,18,NY,1620,0.009
M,2011,Muhammed,17,NY,1692,0.009
M,2011,Massimo,16,NY,1773,0.008
M,2011,Meilech,16,NY,1773,0.008
M,2011,Makhi,15,NY,1858,0.008
M,2011,Magnus,14,NY,1963,0.007
M,2011,Matthias,14,NY,1963,0.007
M,2011,Mauricio,14,NY,1963,0.007
M,2011,Milan,14,NY,1963,0.007
M,2011,Morris,14,NY,1963,0.007
M,2011,Moussa,14,NY,1963,0.007
M,2011,Madden,13,NY,2073,0.007
M,2011,Menashe,13,NY,2073,0.007
M,2011,Mikael,13,NY,2073,0.007
M,2011,Masen,12,NY,2195,0.006
M,2011,Milton,12,NY,2195,0.006
M,2011,Mordche,12,NY,2195,0.006
M,2011,Manny,11,NY,2325,0.006
M,2011,Marcel,11,NY,2325,0.006
M,2011,Marcelo,11,NY,2325,0.006
M,2011,Mateusz,11,NY,2325,0.006
M,2011,Maverick,11,NY,2325,0.006
M,2011,Maxx,11,NY,2325,0.006
M,2011,Malakai,10,NY,2485,0.005
M,2011,Marley,10,NY,2485,0.005
M,2011,Meyer,9,NY,2669,0.005
M,2011,Mikel,9,NY,2669,0.005
M,2011,Mouhamed,9,NY,2669,0.005
M,2011,Myron,9,NY,2669,0.005
M,2011,Malek,8,NY,2908,0.004
M,2011,Malick,8,NY,2908,0.004
M,2011,Markell,8,NY,2908,0.004
M,2011,Maximillian,8,NY,2908,0.004
M,2011,Md,8,NY,2908,0.004
M,2011,Memphis,8,NY,2908,0.004
M,2011,Michaelangelo,8,NY,2908,0.004
M,2011,Mahdi,7,NY,3181,0.004
M,2011,Majesty,7,NY,3181,0.004
M,2011,Major,7,NY,3181,0.004
M,2011,Maksym,7,NY,3181,0.004
M,2011,Malachai,7,NY,3181,0.004
M,2011,Malakhi,7,NY,3181,0.004
M,2011,Marcellus,7,NY,3181,0.004
M,2011,Marius,7,NY,3181,0.004
M,2011,Marko,7,NY,3181,0.004
M,2011,Marquise,7,NY,3181,0.004
M,2011,Marwan,7,NY,3181,0.004
M,2011,Matan,7,NY,3181,0.004
M,2011,Mattias,7,NY,3181,0.004
M,2011,Mehdi,7,NY,3181,0.004
M,2011,Mehki,7,NY,3181,0.004
M,2011,Micaiah,7,NY,3181,0.004
M,2011,Mikail,7,NY,3181,0.004
M,2011,Mikhail,7,NY,3181,0.004
M,2011,Miller,7,NY,3181,0.004
M,2011,Misael,7,NY,3181,0.004
M,2011,Mohamad,7,NY,3181,0.004
M,2011,Motty,7,NY,3181,0.004
M,2011,Madison,6,NY,3526,0.003
M,2011,Mahamadou,6,NY,3526,0.003
M,2011,Mahki,6,NY,3526,0.003
M,2011,Maliek,6,NY,3526,0.003
M,2011,Malvin,6,NY,3526,0.003
M,2011,Mariano,6,NY,3526,0.003
M,2011,Markos,6,NY,3526,0.003
M,2011,Marques,6,NY,3526,0.003
M,2011,Massimiliano,6,NY,3526,0.003
M,2011,Masyn,6,NY,3526,0.003
M,2011,Michal,6,NY,3526,0.003
M,2011,Moustapha,6,NY,3526,0.003
M,2011,Murphy,6,NY,3526,0.003
M,2011,Mustapha,6,NY,3526,0.003
M,2011,Mykah,6,NY,3526,0.003
M,2011,Mack,5,NY,3992,0.003
M,2011,Mannix,5,NY,3992,0.003
M,2011,Manolo,5,NY,3992,0.003
M,2011,Markel,5,NY,3992,0.003
M,2011,Matheo,5,NY,3992,0.003
M,2011,Matisyahu,5,NY,3992,0.003
M,2011,Maximilliano,5,NY,3992,0.003
M,2011,Mazin,5,NY,3992,0.003
M,2011,Mechel,5,NY,3992,0.003
M,2011,Meilich,5,NY,3992,0.003
M,2011,Menasha,5,NY,3992,0.003
M,2011,Michel,5,NY,3992,0.003
M,2011,Miguelangel,5,NY,3992,0.003
M,2011,Mikaeel,5,NY,3992,0.003
M,2011,Mir,5,NY,3992,0.003
M,2011,Miro,5,NY,3992,0.003
M,2011,Mitch,5,NY,3992,0.003
M,2011,Moishy,5,NY,3992,0.003
M,2011,Mordecai,5,NY,3992,0.003
M,2011,Mouhamadou,5,NY,3992,0.003
M,2011,Muhamed,5,NY,3992,0.003
M,2012,Michael,1394,NY,2,0.709
M,2012,Mason,1223,NY,9,0.622
M,2012,Matthew,1213,NY,10,0.617
M,2012,Moshe,330,NY,110,0.168
M,2012,Max,308,NY,124,0.157
M,2012,Maxwell,219,NY,171,0.111
M,2012,Miles,188,NY,206,0.096
M,2012,Marcus,175,NY,225,0.089
M,2012,Muhammad,163,NY,239,0.083
M,2012,Mateo,158,NY,246,0.08
M,2012,Mark,152,NY,258,0.077
M,2012,Miguel,142,NY,275,0.072
M,2012,Micah,132,NY,296,0.067
M,2012,Mordechai,130,NY,301,0.066
M,2012,Marco,119,NY,327,0.061
M,2012,Maximus,118,NY,332,0.06
M,2012,Malachi,117,NY,337,0.06
M,2012,Mohamed,110,NY,356,0.056
M,2012,Menachem,97,NY,398,0.049
M,2012,Matteo,90,NY,431,0.046
M,2012,Martin,87,NY,446,0.044
M,2012,Maddox,86,NY,454,0.044
M,2012,Mohammad,77,NY,496,0.039
M,2012,Myles,77,NY,496,0.039
M,2012,Meir,76,NY,506,0.039
M,2012,Manuel,73,NY,527,0.037
M,2012,Mohammed,72,NY,534,0.037
M,2012,Malik,68,NY,559,0.035
M,2012,Maximilian,66,NY,571,0.034
M,2012,Messiah,64,NY,586,0.033
M,2012,Mathew,63,NY,595,0.032
M,2012,Mario,62,NY,609,0.032
M,2012,Mendel,61,NY,616,0.031
M,2012,Milo,56,NY,653,0.028
M,2012,Marc,54,NY,676,0.027
M,2012,Moses,46,NY,758,0.023
M,2012,Marcos,45,NY,773,0.023
M,2012,Marvin,44,NY,790,0.022
M,2012,Mekhi,44,NY,790,0.022
M,2012,Melvin,44,NY,790,0.022
M,2012,Maxim,43,NY,805,0.022
M,2012,Marlon,35,NY,959,0.018
M,2012,Matias,35,NY,959,0.018
M,2012,Mayer,35,NY,959,0.018
M,2012,Mamadou,34,NY,994,0.017
M,2012,Mathias,34,NY,994,0.017
M,2012,Maurice,34,NY,994,0.017
M,2012,Mendy,34,NY,994,0.017
M,2012,Mike,33,NY,1021,0.017
M,2012,Maximiliano,31,NY,1083,0.016
M,2012,Musa,31,NY,1083,0.016
M,2012,Moishe,30,NY,1114,0.015
M,2012,Mustafa,30,NY,1114,0.015
M,2012,Mitchell,29,NY,1142,0.015
M,2012,Marcel,25,NY,1263,0.013
M,2012,Makai,24,NY,1316,0.012
M,2012,Micheal,24,NY,1316,0.012
M,2012,Malakai,21,NY,1458,0.011
M,2012,Massimo,21,NY,1458,0.011
M,2012,Maverick,21,NY,1458,0.011
M,2012,Makhi,20,NY,1508,0.01
M,2012,Masen,20,NY,1508,0.01
M,2012,Maison,19,NY,1570,0.01
M,2012,Malcolm,19,NY,1570,0.01
M,2012,Marquis,19,NY,1570,0.01
M,2012,Mayson,19,NY,1570,0.01
M,2012,Mauricio,18,NY,1631,0.009
M,2012,Morris,17,NY,1700,0.009
M,2012,Madden,16,NY,1782,0.008
M,2012,Maksim,16,NY,1782,0.008
M,2012,Marshall,16,NY,1782,0.008
M,2012,Mikael,16,NY,1782,0.008
M,2012,Moises,16,NY,1782,0.008
M,2012,Major,15,NY,1867,0.008
M,2012,Marcelo,15,NY,1867,0.008
M,2012,Muhammed,15,NY,1867,0.008
M,2012,Maxx,14,NY,1970,0.007
M,2012,Marcello,13,NY,2092,0.007
M,2012,Markus,13,NY,2092,0.007
M,2012,Matthias,13,NY,2092,0.007
M,2012,Misael,13,NY,2092,0.007
M,2012,Morgan,13,NY,2092,0.007
M,2012,Malakhi,12,NY,2210,0.006
M,2012,Maximillian,12,NY,2210,0.006
M,2012,Mehki,12,NY,2210,0.006
M,2012,Menashe,12,NY,2210,0.006
M,2012,Mikhail,12,NY,2210,0.006
M,2012,Moussa,12,NY,2210,0.006
M,2012,Mahdi,11,NY,2340,0.006
M,2012,Mahmoud,11,NY,2340,0.006
M,2012,Maximo,11,NY,2340,0.006
M,2012,Meyer,11,NY,2340,0.006
M,2012,Meilech,10,NY,2509,0.005
M,2012,Miguelangel,10,NY,2509,0.005
M,2012,Moishy,10,NY,2509,0.005
M,2012,Mack,9,NY,2708,0.005
M,2012,Magnus,9,NY,2708,0.005
M,2012,Mahamadou,9,NY,2708,0.005
M,2012,Mariano,9,NY,2708,0.005
M,2012,Memphis,9,NY,2708,0.005
M,2012,Milton,9,NY,2708,0.005
M,2012,Mohamad,9,NY,2708,0.005
M,2012,Mordcha,9,NY,2708,0.005
M,2012,Marko,8,NY,2941,0.004
M,2012,Marley,8,NY,2941,0.004
M,2012,Marquise,8,NY,2941,0.004
M,2012,Massiah,8,NY,2941,0.004
M,2012,Mateusz,8,NY,2941,0.004
M,2012,Maxton,8,NY,2941,0.004
M,2012,Md,8,NY,2941,0.004
M,2012,Mikel,8,NY,2941,0.004
M,2012,Mohid,8,NY,2941,0.004
M,2012,Mac,7,NY,3207,0.004
M,2012,Mahad,7,NY,3207,0.004
M,2012,Mahir,7,NY,3207,0.004
M,2012,Malek,7,NY,3207,0.004
M,2012,Marek,7,NY,3207,0.004
M,2012,Mechel,7,NY,3207,0.004
M,2012,Meilich,7,NY,3207,0.004
M,2012,Mihran,7,NY,3207,0.004
M,2012,Miller,7,NY,3207,0.004
M,2012,Mouhamed,7,NY,3207,0.004
M,2012,Murad,7,NY,3207,0.004
M,2012,Maddex,6,NY,3559,0.003
M,2012,Maysen,6,NY,3559,0.003
M,2012,Mehdi,6,NY,3559,0.003
M,2012,Milan,6,NY,3559,0.003
M,2012,Mitchel,6,NY,3559,0.003
M,2012,Morrison,6,NY,3559,0.003
M,2012,Mouhamadou,6,NY,3559,0.003
M,2012,Maaz,5,NY,4040,0.003
M,2012,Machai,5,NY,4040,0.003
M,2012,Makhai,5,NY,4040,0.003
M,2012,Maleek,5,NY,4040,0.003
M,2012,Markel,5,NY,4040,0.003
M,2012,Marques,5,NY,4040,0.003
M,2012,Mateen,5,NY,4040,0.003
M,2012,Mathieu,5,NY,4040,0.003
M,2012,Mathis,5,NY,4040,0.003
M,2012,Maxime,5,NY,4040,0.003
M,2012,Mazen,5,NY,4040,0.003
M,2012,Micaiah,5,NY,4040,0.003
M,2012,Michoel,5,NY,4040,0.003
M,2012,Mihir,5,NY,4040,0.003
M,2012,Mika,5,NY,4040,0.003
M,2012,Mohan,5,NY,4040,0.003
M,2012,Montgomery,5,NY,4040,0.003
M,2012,Mordche,5,NY,4040,0.003
M,2012,Mouhamad,5,NY,4040,0.003
M,2012,Mubarak,5,NY,4040,0.003
M,2012,Murray,5,NY,4040,0.003
M,2012,Mustapha,5,NY,4040,0.003
M,2012,Mylo,5,NY,4040,0.003
M,2013,Michael,1230,NY,6,0.635
M,2013,Mason,1148,NY,10,0.593
M,2013,Matthew,1117,NY,13,0.577
M,2013,Moshe,344,NY,100,0.178
M,2013,Max,296,NY,125,0.153
M,2013,Maxwell,232,NY,169,0.12
M,2013,Miles,183,NY,215,0.094
M,2013,Muhammad,176,NY,228,0.091
M,2013,Marcus,153,NY,258,0.079
M,2013,Mateo,150,NY,262,0.077
M,2013,Miguel,143,NY,275,0.074
M,2013,Mark,141,NY,279,0.073
M,2013,Micah,135,NY,288,0.07
M,2013,Matteo,108,NY,357,0.056
M,2013,Mordechai,108,NY,357,0.056
M,2013,Mohamed,104,NY,374,0.054
M,2013,Malachi,101,NY,388,0.052
M,2013,Maximus,101,NY,388,0.052
M,2013,Martin,97,NY,411,0.05
M,2013,Marco,95,NY,417,0.049
M,2013,Menachem,93,NY,427,0.048
M,2013,Myles,86,NY,452,0.044
M,2013,Mohammad,85,NY,460,0.044
M,2013,Maximilian,77,NY,498,0.04
M,2013,Messiah,77,NY,498,0.04
M,2013,Maddox,70,NY,542,0.036
M,2013,Mohammed,69,NY,549,0.036
M,2013,Milo,67,NY,561,0.035
M,2013,Moses,62,NY,599,0.032
M,2013,Manuel,59,NY,635,0.03
M,2013,Meir,57,NY,655,0.029
M,2013,Malik,53,NY,687,0.027
M,2013,Mario,50,NY,713,0.026
M,2013,Mendel,49,NY,721,0.025
