sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
F,1999,Kaitlyn,138,OK,19,0.827,55,0.374
F,1999,Kayla,124,OK,23,0.743,65,0.336
F,1999,Katelyn,108,OK,27,0.647,75,0.293
F,1999,Kaylee,94,OK,37,0.563,89,0.255
F,1999,Kylie,76,OK,50,0.456,118,0.206
F,1999,Kelsey,74,OK,51,0.444,120,0.2
F,1999,Katherine,69,OK,54,0.414,129,0.187
F,1999,Kathryn,61,OK,59,0.366,150,0.165
F,1999,Katie,59,OK,64,0.354,159,0.16
F,1999,Kimberly,58,OK,67,0.348,164,0.157
F,1999,Kylee,49,OK,75,0.294,187,0.133
F,1999,Katelynn,40,OK,94,0.24,220,0.108
F,1999,Kristen,38,OK,98,0.228,231,0.103
F,1999,Kennedy,37,OK,105,0.222,240,0.1
F,1999,Kiara,33,OK,116,0.198,265,0.089
F,1999,Kara,32,OK,122,0.192,272,0.087
F,1999,Kyla,28,OK,137,0.168,299,0.076
F,1999,Kaitlin,27,OK,142,0.162,308,0.073
F,1999,Kyra,24,OK,162,0.144,339,0.065
F,1999,Kirsten,23,OK,171,0.138,353,0.062
F,1999,Kassidy,22,OK,184,0.132,372,0.06
F,1999,Katlyn,22,OK,184,0.132,372,0.06
F,1999,Kelly,22,OK,184,0.132,255,0.092
F,1999,Kendra,22,OK,184,0.132,372,0.06
F,1999,Kali,20,OK,195,0.12,395,0.054
F,1999,Kamryn,19,OK,206,0.114,412,0.051
F,1999,Katrina,18,OK,212,0.108,426,0.049
F,1999,Kaitlynn,17,OK,225,0.102,442,0.046
F,1999,Karen,17,OK,225,0.102,442,0.046
F,1999,Karlee,17,OK,225,0.102,442,0.046
F,1999,Kendall,17,OK,225,0.102,319,0.07
F,1999,Kristin,16,OK,237,0.096,463,0.043
F,1999,Kaylynn,15,OK,245,0.09,486,0.041
F,1999,Kenzie,15,OK,245,0.09,486,0.041
F,1999,Kailey,14,OK,265,0.084,511,0.038
F,1999,Kaleigh,14,OK,265,0.084,511,0.038
F,1999,Kaylie,14,OK,265,0.084,511,0.038
F,1999,Kelsie,14,OK,265,0.084,511,0.038
F,1999,Kacie,13,OK,281,0.078,543,0.035
F,1999,Kasey,13,OK,281,0.078,412,0.051
F,1999,Kelsi,12,OK,302,0.072,575,0.033
F,1999,Kathleen,11,OK,322,0.066,617,0.03
F,1999,Kira,11,OK,322,0.066,617,0.03
F,1999,Kristina,11,OK,322,0.066,617,0.03
F,1999,Krystal,11,OK,322,0.066,617,0.03
F,1999,Kailee,10,OK,353,0.06,674,0.027
F,1999,Karissa,10,OK,353,0.06,674,0.027
F,1999,Karla,10,OK,353,0.06,674,0.027
F,1999,Karlie,10,OK,353,0.06,674,0.027
F,1999,Kaycee,10,OK,353,0.06,674,0.027
F,1999,Kiley,10,OK,353,0.06,674,0.027
F,1999,Kyleigh,10,OK,353,0.06,674,0.027
F,1999,Kaylea,9,OK,391,0.054,729,0.024
F,1999,Kayli,9,OK,391,0.054,729,0.024
F,1999,Kinsey,9,OK,391,0.054,729,0.024
F,1999,Krista,9,OK,391,0.054,729,0.024
F,1999,Kaley,8,OK,431,0.048,795,0.022
F,1999,Karina,8,OK,431,0.048,795,0.022
F,1999,Karley,8,OK,431,0.048,795,0.022
F,1999,Karson,8,OK,431,0.048,795,0.022
F,1999,Katy,8,OK,431,0.048,795,0.022
F,1999,Kaylin,8,OK,431,0.048,795,0.022
F,1999,Keeley,8,OK,431,0.048,795,0.022
F,1999,Kelli,8,OK,431,0.048,795,0.022
F,1999,Kiana,8,OK,431,0.048,795,0.022
F,1999,Kiersten,8,OK,431,0.048,795,0.022
F,1999,Kristian,8,OK,431,0.048,339,0.065
F,1999,Kaci,7,OK,480,0.042,877,0.019
F,1999,Kaitlynne,7,OK,480,0.042,877,0.019
F,1999,Kassandra,7,OK,480,0.042,877,0.019
F,1999,Kaylyn,7,OK,480,0.042,877,0.019
F,1999,Keely,7,OK,480,0.042,877,0.019
F,1999,Kianna,7,OK,480,0.042,877,0.019
F,1999,Kiera,7,OK,480,0.042,877,0.019
F,1999,Kalee,6,OK,531,0.036,954,0.016
F,1999,Kalie,6,OK,531,0.036,954,0.016
F,1999,Kalli,6,OK,531,0.036,954,0.016
F,1999,Kallie,6,OK,531,0.036,954,0.016
F,1999,Kari,6,OK,531,0.036,954,0.016
F,1999,Karsyn,6,OK,531,0.036,954,0.016
F,1999,Kate,6,OK,531,0.036,954,0.016
F,1999,Kathy,6,OK,531,0.036,954,0.016
F,1999,Katlynn,6,OK,531,0.036,954,0.016
F,1999,Kaylan,6,OK,531,0.036,954,0.016
F,1999,Kayleigh,6,OK,531,0.036,954,0.016
F,1999,Kaytlin,6,OK,531,0.036,954,0.016
F,1999,Kellie,6,OK,531,0.036,954,0.016
F,1999,Kelsea,6,OK,531,0.036,954,0.016
F,1999,Kenna,6,OK,531,0.036,954,0.016
F,1999,Kierra,6,OK,531,0.036,954,0.016
F,1999,Kourtney,6,OK,531,0.036,954,0.016
F,1999,Kaelyn,5,OK,605,0.03,1061,0.014
F,1999,Kamber,5,OK,605,0.03,1061,0.014
F,1999,Kathrine,5,OK,605,0.03,1061,0.014
F,1999,Kayci,5,OK,605,0.03,1061,0.014
F,1999,Kaytlyn,5,OK,605,0.03,1061,0.014
F,1999,Keara,5,OK,605,0.03,1061,0.014
F,1999,Kendal,5,OK,605,0.03,1061,0.014
F,1999,Kiarra,5,OK,605,0.03,1061,0.014
F,1999,Kristal,5,OK,605,0.03,1061,0.014
F,1999,Krysten,5,OK,605,0.03,1061,0.014
F,1999,Kyndal,5,OK,605,0.03,1061,0.014
F,2000,Kaitlyn,129,OK,18,0.769,61,0.345
F,2000,Kaylee,109,OK,27,0.65,73,0.292
F,2000,Kayla,99,OK,34,0.59,86,0.265
F,2000,Katelyn,92,OK,39,0.548,95,0.246
F,2000,Katherine,67,OK,53,0.399,139,0.179
F,2000,Kylie,62,OK,58,0.37,151,0.166
F,2000,Kelsey,48,OK,82,0.286,198,0.128
F,2000,Kylee,46,OK,87,0.274,208,0.123
F,2000,Kimberly,44,OK,91,0.262,217,0.118
F,2000,Kathryn,43,OK,95,0.256,224,0.115
F,2000,Katie,36,OK,112,0.215,252,0.096
F,2000,Kyla,35,OK,114,0.209,262,0.094
F,2000,Kristen,34,OK,118,0.203,271,0.091
F,2000,Katelynn,30,OK,132,0.179,292,0.08
F,2000,Kennedy,28,OK,140,0.167,304,0.075
F,2000,Kamryn,26,OK,153,0.155,323,0.07
F,2000,Kaitlin,25,OK,158,0.149,334,0.067
F,2000,Kiara,25,OK,158,0.149,334,0.067
F,2000,Kendall,24,OK,166,0.143,252,0.096
F,2000,Kassidy,23,OK,172,0.137,351,0.062
F,2000,Karen,22,OK,182,0.131,372,0.059
F,2000,Kira,22,OK,182,0.131,372,0.059
F,2000,Kirsten,19,OK,198,0.113,410,0.051
F,2000,Kelly,18,OK,205,0.107,425,0.048
F,2000,Kendra,18,OK,205,0.107,425,0.048
F,2000,Kali,17,OK,212,0.101,442,0.045
F,2000,Kara,17,OK,212,0.101,442,0.045
F,2000,Kelsie,17,OK,212,0.101,442,0.045
F,2000,Kyra,17,OK,212,0.101,442,0.045
F,2000,Kiana,16,OK,229,0.095,466,0.043
F,2000,Kailee,15,OK,240,0.089,489,0.04
F,2000,Kasey,15,OK,240,0.089,489,0.04
F,2000,Kristin,15,OK,240,0.089,489,0.04
F,2000,Katlyn,14,OK,258,0.083,521,0.037
F,2000,Kayleigh,14,OK,258,0.083,521,0.037
F,2000,Kelsi,14,OK,258,0.083,521,0.037
F,2000,Kristina,14,OK,258,0.083,521,0.037
F,2000,Kailey,13,OK,287,0.077,556,0.035
F,2000,Kacie,12,OK,304,0.072,580,0.032
F,2000,Karina,12,OK,304,0.072,580,0.032
F,2000,Karissa,12,OK,304,0.072,580,0.032
F,2000,Katrina,12,OK,304,0.072,580,0.032
F,2000,Keely,12,OK,304,0.072,580,0.032
F,2000,Kenzie,12,OK,304,0.072,580,0.032
F,2000,Kaitlynn,11,OK,324,0.066,620,0.029
F,2000,Kierra,11,OK,324,0.066,620,0.029
F,2000,Kaleigh,10,OK,363,0.06,678,0.027
F,2000,Karla,10,OK,363,0.06,678,0.027
F,2000,Karlee,10,OK,363,0.06,678,0.027
F,2000,Kate,10,OK,363,0.06,678,0.027
F,2000,Kinsey,10,OK,363,0.06,678,0.027
F,2000,Kaci,9,OK,389,0.054,727,0.024
F,2000,Katlin,9,OK,389,0.054,727,0.024
F,2000,Kaylyn,9,OK,389,0.054,727,0.024
F,2000,Kiersten,9,OK,389,0.054,727,0.024
F,2000,Kiley,9,OK,389,0.054,727,0.024
F,2000,Kyleigh,9,OK,389,0.054,727,0.024
F,2000,Kallie,8,OK,435,0.048,796,0.021
F,2000,Karley,8,OK,435,0.048,796,0.021
F,2000,Kassandra,8,OK,435,0.048,796,0.021
F,2000,Kathleen,8,OK,435,0.048,796,0.021
F,2000,Katy,8,OK,435,0.048,796,0.021
F,2000,Kayley,8,OK,435,0.048,796,0.021
F,2000,Kaylin,8,OK,435,0.048,796,0.021
F,2000,Kortney,8,OK,435,0.048,796,0.021
F,2000,Karlie,7,OK,489,0.042,874,0.019
F,2000,Kayli,7,OK,489,0.042,874,0.019
F,2000,Kaytlyn,7,OK,489,0.042,874,0.019
F,2000,Kiera,7,OK,489,0.042,874,0.019
F,2000,Kilee,7,OK,489,0.042,874,0.019
F,2000,Kirstin,7,OK,489,0.042,874,0.019
F,2000,Krystal,7,OK,489,0.042,874,0.019
F,2000,Kacey,6,OK,541,0.036,971,0.016
F,2000,Kaila,6,OK,541,0.036,971,0.016
F,2000,Kalyn,6,OK,541,0.036,971,0.016
F,2000,Kalynn,6,OK,541,0.036,971,0.016
F,2000,Karli,6,OK,541,0.036,971,0.016
F,2000,Katelin,6,OK,541,0.036,971,0.016
F,2000,Kaylea,6,OK,541,0.036,971,0.016
F,2000,Kaylie,6,OK,541,0.036,971,0.016
F,2000,Kelli,6,OK,541,0.036,971,0.016
F,2000,Keylee,6,OK,541,0.036,971,0.016
F,2000,Krista,6,OK,541,0.036,971,0.016
F,2000,Kailyn,5,OK,617,0.03,1110,0.013
F,2000,Kalee,5,OK,617,0.03,1110,0.013
F,2000,Karly,5,OK,617,0.03,1110,0.013
F,2000,Karsyn,5,OK,617,0.03,1110,0.013
F,2000,Katlynn,5,OK,617,0.03,1110,0.013
F,2000,Kenley,5,OK,617,0.03,1110,0.013
F,2000,Kennedi,5,OK,617,0.03,1110,0.013
F,2000,Kerstin,5,OK,617,0.03,1110,0.013
F,2000,Kianna,5,OK,617,0.03,1110,0.013
F,2000,Kinley,5,OK,617,0.03,1110,0.013
F,2000,Kirstyn,5,OK,617,0.03,1110,0.013
F,2000,Kodi,5,OK,617,0.03,1110,0.013
F,2000,Kyndal,5,OK,617,0.03,1110,0.013
F,2001,Kaitlyn,109,OK,25,0.652,77,0.294
F,2001,Kaylee,108,OK,26,0.646,79,0.292
F,2001,Kayla,87,OK,38,0.52,102,0.235
F,2001,Kylie,78,OK,45,0.466,118,0.211
F,2001,Katelyn,76,OK,47,0.454,122,0.205
F,2001,Kennedy,52,OK,65,0.311,156,0.154
F,2001,Katherine,50,OK,70,0.299,180,0.135
F,2001,Kelsey,49,OK,71,0.293,183,0.132
F,2001,Kylee,46,OK,80,0.275,195,0.124
F,2001,Kimberly,45,OK,83,0.269,199,0.122
F,2001,Katie,44,OK,88,0.263,205,0.119
F,2001,Kathryn,43,OK,92,0.257,213,0.116
F,2001,Katelynn,38,OK,106,0.227,241,0.103
F,2001,Kristen,30,OK,133,0.179,291,0.081
F,2001,Kyla,30,OK,133,0.179,291,0.081
F,2001,Kara,29,OK,137,0.173,299,0.078
F,2001,Kailey,25,OK,158,0.149,329,0.068
F,2001,Kaitlin,24,OK,169,0.143,343,0.065
F,2001,Kamryn,22,OK,179,0.132,365,0.059
F,2001,Karen,22,OK,179,0.132,365,0.059
F,2001,Kassidy,22,OK,179,0.132,365,0.059
F,2001,Kayleigh,21,OK,185,0.126,373,0.057
F,2001,Kelly,21,OK,185,0.126,373,0.057
F,2001,Kiara,21,OK,185,0.126,373,0.057
F,2001,Kirsten,21,OK,185,0.126,373,0.057
F,2001,Kaitlynn,19,OK,207,0.114,420,0.051
F,2001,Kiley,18,OK,214,0.108,436,0.049
F,2001,Kristin,17,OK,230,0.102,460,0.046
F,2001,Kaylie,16,OK,246,0.096,492,0.043
F,2001,Kendra,16,OK,246,0.096,492,0.043
F,2001,Kiersten,15,OK,261,0.09,528,0.041
F,2001,Kyra,15,OK,261,0.09,528,0.041
F,2001,Karla,14,OK,275,0.084,548,0.038
F,2001,Kendall,14,OK,275,0.084,329,0.068
F,2001,Kiana,14,OK,275,0.084,548,0.038
F,2001,Kali,13,OK,291,0.078,577,0.035
F,2001,Katrina,13,OK,291,0.078,577,0.035
F,2001,Kaycee,13,OK,291,0.078,577,0.035
F,2001,Kelsie,13,OK,291,0.078,577,0.035
F,2001,Karissa,12,OK,311,0.072,610,0.032
F,2001,Karli,12,OK,311,0.072,610,0.032
F,2001,Kenzie,12,OK,311,0.072,610,0.032
F,2001,Kaley,11,OK,333,0.066,647,0.03
F,2001,Karlee,11,OK,333,0.066,647,0.03
F,2001,Kasey,11,OK,333,0.066,647,0.03
F,2001,Katlyn,11,OK,333,0.066,647,0.03
F,2001,Kiera,11,OK,333,0.066,647,0.03
F,2001,Kallie,10,OK,362,0.06,687,0.027
F,2001,Kathleen,10,OK,362,0.06,687,0.027
F,2001,Kaylyn,10,OK,362,0.06,687,0.027
F,2001,Kelli,10,OK,362,0.06,687,0.027
F,2001,Kelsi,10,OK,362,0.06,687,0.027
F,2001,Kennedi,10,OK,362,0.06,687,0.027
F,2001,Kierra,10,OK,362,0.06,687,0.027
F,2001,Kirstin,10,OK,362,0.06,687,0.027
F,2001,Kate,9,OK,398,0.054,746,0.024
F,2001,Keely,9,OK,398,0.054,746,0.024
F,2001,Kinsey,9,OK,398,0.054,746,0.024
F,2001,Kyleigh,9,OK,398,0.054,746,0.024
F,2001,Kristina,8,OK,435,0.048,809,0.022
F,2001,Kaelyn,7,OK,478,0.042,879,0.019
F,2001,Kailyn,7,OK,478,0.042,879,0.019
F,2001,Kaleigh,7,OK,478,0.042,879,0.019
F,2001,Karina,7,OK,478,0.042,879,0.019
F,2001,Katy,7,OK,478,0.042,879,0.019
F,2001,Kaylynn,7,OK,478,0.042,879,0.019
F,2001,Keeley,7,OK,478,0.042,879,0.019
F,2001,Krista,7,OK,478,0.042,879,0.019
F,2001,Kaci,6,OK,551,0.036,996,0.016
F,2001,Kailee,6,OK,551,0.036,996,0.016
F,2001,Kalee,6,OK,551,0.036,996,0.016
F,2001,Karley,6,OK,551,0.036,996,0.016
F,2001,Karsyn,6,OK,551,0.036,996,0.016
F,2001,Kasandra,6,OK,551,0.036,996,0.016
F,2001,Katlynn,6,OK,551,0.036,996,0.016
F,2001,Kayden,6,OK,551,0.036,577,0.035
F,2001,Kenlee,6,OK,551,0.036,996,0.016
F,2001,Kenzi,6,OK,551,0.036,996,0.016
F,2001,Kira,6,OK,551,0.036,996,0.016
F,2001,Kortney,6,OK,551,0.036,996,0.016
F,2001,Kourtney,6,OK,551,0.036,996,0.016
F,2001,Krysta,6,OK,551,0.036,996,0.016
F,2001,Krystal,6,OK,551,0.036,996,0.016
F,2001,Kacy,5,OK,643,0.03,1133,0.014
F,2001,Kalie,5,OK,643,0.03,1133,0.014
F,2001,Kalyn,5,OK,643,0.03,1133,0.014
F,2001,Kamdyn,5,OK,643,0.03,1133,0.014
F,2001,Kaylan,5,OK,643,0.03,1133,0.014
F,2001,Kayley,5,OK,643,0.03,1133,0.014
F,2001,Keegan,5,OK,643,0.03,528,0.041
F,2001,Keira,5,OK,643,0.03,1133,0.014
F,2001,Keisha,5,OK,643,0.03,1133,0.014
F,2001,Kellie,5,OK,643,0.03,1133,0.014
F,2001,Kristi,5,OK,643,0.03,1133,0.014
F,2001,Kristy,5,OK,643,0.03,1133,0.014
F,2002,Kaitlyn,114,OK,20,0.686,67,0.306
F,2002,Kaylee,104,OK,26,0.626,78,0.279
F,2002,Kylie,102,OK,28,0.614,80,0.274
F,2002,Katelyn,83,OK,41,0.5,114,0.223
F,2002,Kayla,81,OK,42,0.488,117,0.218
F,2002,Katherine,68,OK,48,0.409,139,0.183
F,2002,Kennedy,61,OK,57,0.367,154,0.164
F,2002,Kylee,54,OK,63,0.325,171,0.145
F,2002,Katie,51,OK,65,0.307,179,0.137
F,2002,Kathryn,49,OK,69,0.295,188,0.132
F,2002,Kelsey,44,OK,85,0.265,211,0.118
F,2002,Kimberly,40,OK,102,0.241,231,0.107
F,2002,Katelynn,39,OK,105,0.235,237,0.105
F,2002,Kyla,37,OK,112,0.223,252,0.099
F,2002,Kristen,26,OK,155,0.157,333,0.07
F,2002,Kassidy,25,OK,161,0.151,342,0.067
F,2002,Kyra,22,OK,174,0.132,368,0.059
F,2002,Kamryn,21,OK,188,0.126,383,0.056
F,2002,Kailey,19,OK,203,0.114,414,0.051
F,2002,Kara,19,OK,203,0.114,414,0.051
F,2002,Karen,18,OK,214,0.108,432,0.048
F,2002,Kendra,18,OK,214,0.108,432,0.048
F,2002,Kayleigh,17,OK,228,0.102,463,0.046
F,2002,Kirsten,17,OK,228,0.102,463,0.046
F,2002,Kelsie,16,OK,235,0.096,479,0.043
F,2002,Kiara,15,OK,250,0.09,511,0.04
F,2002,Kaitlynn,14,OK,263,0.084,541,0.038
F,2002,Karli,14,OK,263,0.084,541,0.038
F,2002,Katrina,14,OK,263,0.084,541,0.038
F,2002,Kailee,13,OK,283,0.078,579,0.035
F,2002,Karina,13,OK,283,0.078,579,0.035
F,2002,Katlyn,13,OK,283,0.078,579,0.035
F,2002,Kaci,12,OK,305,0.072,615,0.032
F,2002,Karlee,12,OK,305,0.072,615,0.032
F,2002,Kate,12,OK,305,0.072,615,0.032
F,2002,Kiana,12,OK,305,0.072,615,0.032
F,2002,Kourtney,12,OK,305,0.072,615,0.032
F,2002,Kristin,12,OK,305,0.072,615,0.032
F,2002,Kristina,12,OK,305,0.072,615,0.032
F,2002,Kyleigh,12,OK,305,0.072,615,0.032
F,2002,Kaia,11,OK,336,0.066,662,0.03
F,2002,Kaitlin,11,OK,336,0.066,662,0.03
F,2002,Kaley,11,OK,336,0.066,662,0.03
F,2002,Karissa,11,OK,336,0.066,662,0.03
F,2002,Karla,11,OK,336,0.066,662,0.03
F,2002,Kaylynn,11,OK,336,0.066,662,0.03
F,2002,Keely,11,OK,336,0.066,662,0.03
F,2002,Kendall,11,OK,336,0.066,432,0.048
F,2002,Kenna,11,OK,336,0.066,662,0.03
F,2002,Kiley,11,OK,336,0.066,662,0.03
F,2002,Kali,10,OK,372,0.06,714,0.027
F,2002,Karley,10,OK,372,0.06,714,0.027
F,2002,Kaycee,10,OK,372,0.06,714,0.027
F,2002,Kaylie,10,OK,372,0.06,714,0.027
F,2002,Kelly,10,OK,372,0.06,479,0.043
F,2002,Kenzie,10,OK,372,0.06,714,0.027
F,2002,Kira,10,OK,372,0.06,714,0.027
F,2002,Krystal,10,OK,372,0.06,714,0.027
F,2002,Katy,9,OK,409,0.054,767,0.024
F,2002,Kayden,9,OK,409,0.054,368,0.059
F,2002,Kelli,9,OK,409,0.054,767,0.024
F,2002,Kiersten,9,OK,409,0.054,767,0.024
F,2002,Kyndal,9,OK,409,0.054,767,0.024
F,2002,Kallie,8,OK,443,0.048,820,0.021
F,2002,Kathleen,8,OK,443,0.048,820,0.021
F,2002,Kaylin,8,OK,443,0.048,820,0.021
F,2002,Kelby,8,OK,443,0.048,820,0.021
F,2002,Kiera,8,OK,443,0.048,820,0.021
F,2002,Kierra,8,OK,443,0.048,820,0.021
F,2002,Kinsey,8,OK,443,0.048,820,0.021
F,2002,Kalyn,7,OK,492,0.042,904,0.019
F,2002,Karsyn,7,OK,492,0.042,904,0.019
F,2002,Kayli,7,OK,492,0.042,904,0.019
F,2002,Kaylyn,7,OK,492,0.042,904,0.019
F,2002,Kacie,6,OK,561,0.036,1011,0.016
F,2002,Kaleigh,6,OK,561,0.036,1011,0.016
F,2002,Karlie,6,OK,561,0.036,1011,0.016
F,2002,Kayley,6,OK,561,0.036,1011,0.016
F,2002,Kellie,6,OK,561,0.036,1011,0.016
F,2002,Kinley,6,OK,561,0.036,1011,0.016
F,2002,Krista,6,OK,561,0.036,1011,0.016
F,2002,Kalie,5,OK,657,0.03,1156,0.013
F,2002,Kalista,5,OK,657,0.03,1156,0.013
F,2002,Katlin,5,OK,657,0.03,1156,0.013
F,2002,Keeley,5,OK,657,0.03,1156,0.013
F,2002,Keira,5,OK,657,0.03,1156,0.013
F,2002,Kelsea,5,OK,657,0.03,1156,0.013
F,2002,Khloe,5,OK,657,0.03,1156,0.013
F,2002,Kloe,5,OK,657,0.03,1156,0.013
F,2002,Kori,5,OK,657,0.03,1156,0.013
F,2002,Kya,5,OK,657,0.03,1156,0.013
F,2003,Kaylee,117,OK,15,0.703,62,0.312
F,2003,Kylie,102,OK,23,0.613,84,0.272
F,2003,Kaitlyn,101,OK,24,0.607,87,0.27
F,2003,Kayla,79,OK,38,0.475,113,0.211
F,2003,Katherine,60,OK,57,0.361,156,0.16
F,2003,Katelyn,59,OK,59,0.355,159,0.158
F,2003,Kennedy,58,OK,60,0.349,161,0.155
F,2003,Kylee,53,OK,68,0.319,179,0.142
F,2003,Katie,49,OK,77,0.295,193,0.131
F,2003,Kathryn,45,OK,86,0.271,214,0.12
F,2003,Kimberly,42,OK,94,0.252,226,0.112
F,2003,Kyla,37,OK,107,0.222,251,0.099
F,2003,Katelynn,36,OK,111,0.216,258,0.096
F,2003,Kelsey,34,OK,118,0.204,272,0.091
F,2003,Kamryn,22,OK,186,0.132,393,0.059
F,2003,Karen,21,OK,197,0.126,411,0.056
F,2003,Kate,21,OK,197,0.126,411,0.056
F,2003,Kaitlynn,20,OK,204,0.12,422,0.053
F,2003,Kenzie,20,OK,204,0.12,422,0.053
F,2003,Kiara,20,OK,204,0.12,422,0.053
F,2003,Kailey,19,OK,218,0.114,446,0.051
F,2003,Kassidy,19,OK,218,0.114,446,0.051
F,2003,Kristen,19,OK,218,0.114,446,0.051
F,2003,Kaitlin,18,OK,228,0.108,469,0.048
F,2003,Kyleigh,18,OK,228,0.108,469,0.048
F,2003,Karla,17,OK,237,0.102,490,0.045
F,2003,Keely,17,OK,237,0.102,490,0.045
F,2003,Kyra,17,OK,237,0.102,490,0.045
F,2003,Kali,16,OK,254,0.096,514,0.043
F,2003,Kara,16,OK,254,0.096,514,0.043
F,2003,Kaylie,16,OK,254,0.096,514,0.043
F,2003,Kelly,16,OK,254,0.096,514,0.043
F,2003,Kendall,16,OK,254,0.096,331,0.069
F,2003,Kirsten,16,OK,254,0.096,514,0.043
F,2003,Kendra,15,OK,268,0.09,539,0.04
F,2003,Karsyn,14,OK,289,0.084,576,0.037
F,2003,Kinley,14,OK,289,0.084,576,0.037
F,2003,Karissa,13,OK,304,0.078,604,0.035
F,2003,Kira,13,OK,304,0.078,604,0.035
F,2003,Kayleigh,12,OK,322,0.072,634,0.032
F,2003,Kaylynn,12,OK,322,0.072,634,0.032
F,2003,Kelsie,12,OK,322,0.072,634,0.032
F,2003,Karlie,11,OK,343,0.066,669,0.029
F,2003,Kayley,11,OK,343,0.066,669,0.029
F,2003,Kiley,11,OK,343,0.066,669,0.029
F,2003,Kya,11,OK,343,0.066,669,0.029
F,2003,Kadence,10,OK,369,0.06,710,0.027
F,2003,Kaleigh,10,OK,369,0.06,710,0.027
F,2003,Karina,10,OK,369,0.06,710,0.027
F,2003,Karlee,10,OK,369,0.06,710,0.027
F,2003,Katlyn,10,OK,369,0.06,710,0.027
F,2003,Kristina,10,OK,369,0.06,710,0.027
F,2003,Kaci,9,OK,407,0.054,764,0.024
F,2003,Kailee,9,OK,407,0.054,764,0.024
F,2003,Karson,9,OK,407,0.054,422,0.053
F,2003,Kaylin,9,OK,407,0.054,764,0.024
F,2003,Kristin,9,OK,407,0.054,764,0.024
F,2003,Kaelyn,8,OK,452,0.048,839,0.021
F,2003,Katy,8,OK,452,0.048,839,0.021
F,2003,Kaya,8,OK,452,0.048,839,0.021
F,2003,Kaycee,8,OK,452,0.048,839,0.021
F,2003,Kaylen,8,OK,452,0.048,839,0.021
F,2003,Kaylyn,8,OK,452,0.048,839,0.021
F,2003,Kenna,8,OK,452,0.048,839,0.021
F,2003,Kierra,8,OK,452,0.048,839,0.021
F,2003,Kiersten,8,OK,452,0.048,839,0.021
F,2003,Kyler,8,OK,452,0.048,193,0.131
F,2003,Kyndall,8,OK,452,0.048,839,0.021
F,2003,Kaia,7,OK,506,0.042,914,0.019
F,2003,Kailyn,7,OK,506,0.042,914,0.019
F,2003,Kathleen,7,OK,506,0.042,914,0.019
F,2003,Katrina,7,OK,506,0.042,914,0.019
F,2003,Kaylea,7,OK,506,0.042,914,0.019
F,2003,Kayli,7,OK,506,0.042,914,0.019
F,2003,Kiera,7,OK,506,0.042,914,0.019
F,2003,Karleigh,6,OK,566,0.036,1024,0.016
F,2003,Karly,6,OK,566,0.036,1024,0.016
F,2003,Kayden,6,OK,566,0.036,344,0.067
F,2003,Kayle,6,OK,566,0.036,1024,0.016
F,2003,Khloe,6,OK,566,0.036,1024,0.016
F,2003,Kinlee,6,OK,566,0.036,1024,0.016
F,2003,Kinsey,6,OK,566,0.036,1024,0.016
F,2003,Kinsley,6,OK,566,0.036,1024,0.016
F,2003,Kiya,6,OK,566,0.036,1024,0.016
F,2003,Kourtney,6,OK,566,0.036,1024,0.016
F,2003,Kylah,6,OK,566,0.036,1024,0.016
F,2003,Kyndal,6,OK,566,0.036,1024,0.016
F,2003,Kalie,5,OK,657,0.03,1171,0.013
F,2003,Kallie,5,OK,657,0.03,1171,0.013
F,2003,Kalyn,5,OK,657,0.03,1171,0.013
F,2003,Kari,5,OK,657,0.03,1171,0.013
F,2003,Karis,5,OK,657,0.03,1171,0.013
F,2003,Karli,5,OK,657,0.03,1171,0.013
F,2003,Karsen,5,OK,657,0.03,1171,0.013
F,2003,Kaylah,5,OK,657,0.03,1171,0.013
F,2003,Keira,5,OK,657,0.03,1171,0.013
F,2003,Kelsi,5,OK,657,0.03,1171,0.013
F,2003,Kendal,5,OK,657,0.03,1171,0.013
F,2003,Kinzie,5,OK,657,0.03,1171,0.013
F,2003,Kiyah,5,OK,657,0.03,1171,0.013
F,2003,Kloe,5,OK,657,0.03,1171,0.013
F,2003,Krista,5,OK,657,0.03,1171,0.013
F,2004,Kaylee,122,OK,13,0.724,54,0.325
F,2004,Kylie,93,OK,29,0.552,95,0.248
F,2004,Kaitlyn,88,OK,33,0.522,101,0.234
F,2004,Kayla,70,OK,48,0.415,131,0.187
F,2004,Katelyn,65,OK,51,0.386,143,0.173
F,2004,Kylee,60,OK,57,0.356,160,0.16
F,2004,Katie,54,OK,70,0.32,179,0.144
F,2004,Katherine,51,OK,74,0.303,186,0.136
F,2004,Kelsey,44,OK,82,0.261,215,0.117
F,2004,Kennedy,44,OK,82,0.261,215,0.117
F,2004,Kimberly,44,OK,82,0.261,215,0.117
F,2004,Kathryn,39,OK,107,0.231,250,0.104
F,2004,Kadence,38,OK,111,0.225,255,0.101
F,2004,Kaydence,37,OK,114,0.22,261,0.099
F,2004,Katelynn,35,OK,121,0.208,272,0.093
F,2004,Kate,26,OK,157,0.154,335,0.069
F,2004,Kira,24,OK,168,0.142,361,0.064
F,2004,Kyleigh,24,OK,168,0.142,361,0.064
F,2004,Kamryn,23,OK,175,0.136,375,0.061
F,2004,Kyra,22,OK,189,0.131,395,0.059
F,2004,Kelly,21,OK,197,0.125,410,0.056
