name,State,frequency,state_percentage
Taja,IL,69,0.00042
Taja,IN,6,8e-05
Taja,KS,5,0.00014
Taja,KY,6,0.0001
Taja,LA,65,0.00108
Taja,MD,19,0.00038
Taja,MI,30,0.00024
Taja,MO,5,7e-05
Taja,MS,17,0.0004
Taja,NC,16,0.00017
Taja,NJ,12,0.00013
Taja,NY,36,0.00014
Taja,OH,47,0.00031
Taja,PA,44,0.00025
Taja,SC,15,0.00031
Taja,TN,11,0.00016
Taja,TX,73,0.00029
Taja,VA,32,0.00043
Taja,WI,7,0.00011
Tajae,NY,13,5e-05
Tajae,PA,5,3e-05
Tajah,CA,20,6e-05
Tajah,FL,5,4e-05
Tajah,GA,5,5e-05
Tajah,IL,5,3e-05
Tajah,LA,16,0.00027
Tajah,MD,13,0.00026
Tajah,NJ,6,7e-05
Tajah,NY,25,0.0001
Tajah,OH,7,5e-05
Tajah,PA,12,7e-05
Tajah,TX,18,7e-05
Tajah,VA,17,0.00023
Tajana,NY,5,2e-05
Tajanae,CA,42,0.00013
Tajanae,LA,6,0.0001
Tajanae,MI,11,9e-05
Tajanae,NY,18,7e-05
Tajanae,OH,5,3e-05
Tajanae,PA,6,3e-05
Tajanae,TX,5,2e-05
Tajay,NY,5,2e-05
Taje,NY,5,2e-05
Tajh,CA,5,2e-05
Tajh,FL,12,0.00011
Tajh,GA,6,6e-05
Tajh,LA,28,0.00047
Tajh,MD,6,0.00012
Tajh,NC,5,5e-05
Tajh,NJ,6,7e-05
Tajh,NY,39,0.00015
Tajh,OH,5,3e-05
Tajh,PA,6,3e-05
Tajh,VA,7,9e-05
Taji,NJ,16,0.00017
Taji,TX,6,2e-05
Tajon,CA,6,2e-05
Tajon,VA,5,7e-05
Tajuan,GA,5,5e-05
Tajuan,IL,11,7e-05
Tajuan,MI,12,0.0001
Tajuana,AL,5,8e-05
Tajuana,CA,10,3e-05
Tajuana,DC,5,0.00033
Tajuana,FL,10,9e-05
Tajuana,GA,8,9e-05
Tajuana,IL,63,0.00038
Tajuana,MI,28,0.00022
Tajuana,MO,5,7e-05
Tajuana,MS,5,0.00012
Tajuana,NY,45,0.00018
Tajuana,OH,5,3e-05
Tajuana,TN,17,0.00024
Tajuana,TX,41,0.00016
Takahiro,CA,5,2e-05
Takahiro,NY,6,2e-05
Takai,CA,5,2e-05
Takai,FL,5,4e-05
Takako,CA,12,4e-05
Takako,HI,5,0.00049
Takao,CA,26,8e-05
Takao,HI,41,0.00401
Takara,CA,47,0.00014
Takara,FL,57,0.00051
Takara,GA,6,6e-05
Takara,IL,35,0.00021
Takara,MI,28,0.00022
Takara,NC,27,0.00028
Takara,NY,37,0.00014
Takara,OH,5,3e-05
Takara,TX,6,2e-05
Takari,FL,5,4e-05
Takashi,CA,220,0.00066
Takashi,HI,210,0.02053
Takashi,WA,5,9e-05
Takayla,AL,24,0.00039
Takayla,AR,5,0.00014
Takayla,FL,48,0.00043
Takayla,GA,41,0.00044
Takayla,IL,74,0.00045
Takayla,MI,6,5e-05
Takayla,MS,12,0.00028
Takayla,NC,33,0.00035
Takayla,SC,5,0.0001
Takayla,TN,12,0.00017
Takayla,TX,12,5e-05
Takayla,VA,18,0.00024
Takayuki,CA,6,2e-05
Takeem,NY,17,7e-05
Takeema,NY,5,2e-05
Takeia,FL,5,4e-05
Takeisha,FL,19,0.00017
Takeisha,GA,40,0.00043
Takeisha,IL,37,0.00023
Takeisha,MI,6,5e-05
Takeisha,NC,15,0.00016
Takeisha,NY,26,0.0001
Takeisha,TN,5,7e-05
Takeisha,TX,48,0.00019
Takeisha,VA,6,8e-05
Takeko,HI,5,0.00049
Takeo,CA,117,0.00035
Takeo,HI,301,0.02942
Takeria,AL,7,0.00011
Takeria,FL,12,0.00011
Takeria,GA,12,0.00013
Takesha,AL,26,0.00043
Takesha,CA,16,5e-05
Takesha,FL,45,0.0004
Takesha,GA,23,0.00025
Takesha,IL,48,0.00029
Takesha,MI,5,4e-05
Takesha,MO,5,7e-05
Takesha,NC,17,0.00018
Takesha,NJ,13,0.00014
Takesha,NY,32,0.00012
Takesha,PA,5,3e-05
Takesha,SC,10,0.00021
Takesha,TN,10,0.00014
Takesha,TX,25,0.0001
Takeshi,CA,139,0.00042
Takeshi,HI,238,0.02326
Takeshi,WA,5,9e-05
Takeshia,AL,11,0.00018
Takeshia,FL,5,4e-05
Takeshia,MI,5,4e-05
Takeya,FL,5,4e-05
Takeya,MD,6,0.00012
Takeya,NJ,5,5e-05
Takeya,NY,46,0.00018
Takhia,AL,6,0.0001
Takhia,GA,6,6e-05
Takia,AL,19,0.00031
Takia,DC,29,0.00194
Takia,FL,96,0.00085
Takia,GA,23,0.00025
Takia,IL,78,0.00048
Takia,IN,15,0.00019
Takia,LA,5,8e-05
Takia,MD,86,0.00172
Takia,MI,11,9e-05
Takia,MS,10,0.00024
Takia,NC,56,0.00059
Takia,NJ,60,0.00065
Takia,NY,122,0.00048
Takia,OH,6,4e-05
Takia,PA,64,0.00036
Takia,SC,15,0.00031
Takia,TN,5,7e-05
Takia,TX,11,4e-05
Takia,VA,15,0.0002
Takia,WI,5,8e-05
Takima,NY,10,4e-05
Takira,AL,16,0.00026
Takira,FL,17,0.00015
Takira,GA,38,0.00041
Takira,IL,5,3e-05
Takira,LA,5,8e-05
Takira,MD,5,0.0001
Takira,MS,19,0.00045
Takira,NC,14,0.00015
Takira,NY,9,4e-05
Takira,TN,5,7e-05
Takira,TX,11,4e-05
Takira,VA,11,0.00015
Takisha,AL,41,0.00067
Takisha,CA,81,0.00024
Takisha,CT,5,0.00014
Takisha,DC,5,0.00033
Takisha,FL,96,0.00085
Takisha,GA,53,0.00057
Takisha,IL,99,0.0006
Takisha,IN,32,0.00041
Takisha,KY,5,9e-05
Takisha,LA,50,0.00083
Takisha,MA,5,6e-05
Takisha,MD,47,0.00094
Takisha,MI,54,0.00043
Takisha,MO,10,0.00014
Takisha,MS,15,0.00036
Takisha,NC,98,0.00103
Takisha,NJ,63,0.00069
Takisha,NY,214,0.00083
Takisha,OH,36,0.00023
Takisha,PA,43,0.00024
Takisha,SC,25,0.00052
Takisha,TN,35,0.0005
Takisha,TX,83,0.00033
Takisha,VA,38,0.00051
Takita,FL,6,5e-05
Takita,IL,5,3e-05
Takiya,AL,10,0.00016
Takiya,FL,16,0.00014
Takiya,GA,21,0.00023
Takiya,IL,20,0.00012
Takiya,MS,21,0.0005
Takiya,NC,7,7e-05
Takiya,NJ,20,0.00022
Takiya,NY,52,0.0002
Takiya,OH,5,3e-05
Takiya,TN,11,0.00016
Takiya,TX,17,7e-05
Takiya,VA,5,7e-05
Takiyah,AL,28,0.00046
Takiyah,CA,21,6e-05
Takiyah,DC,5,0.00033
Takiyah,FL,78,0.00069
Takiyah,GA,43,0.00046
Takiyah,IL,59,0.00036
Takiyah,LA,5,8e-05
Takiyah,MD,6,0.00012
Takiyah,MI,18,0.00014
Takiyah,MS,43,0.00102
Takiyah,NC,33,0.00035
Takiyah,NJ,37,0.0004
Takiyah,NY,130,0.00051
Takiyah,OH,11,7e-05
Takiyah,PA,18,0.0001
Takiyah,TN,23,0.00033
Takiyah,TX,11,4e-05
Takiyah,VA,26,0.00035
Takoda,CA,89,0.00027
Takoda,GA,6,6e-05
Takoda,IN,10,0.00013
Takoda,KS,7,0.0002
Takoda,KY,5,9e-05
Takoda,MI,28,0.00022
Takoda,MN,5,8e-05
Takoda,MO,11,0.00015
Takoda,NC,22,0.00023
Takoda,NY,5,2e-05
Takoda,OH,11,7e-05
Takoda,OK,21,0.00046
Takoda,OR,27,0.0009
Takoda,PA,20,0.00011
Takoda,TN,22,0.00031
Takoda,TX,20,8e-05
Takoda,VA,11,0.00015
Takoda,WA,5,9e-05
Takrim,NY,8,3e-05
Taksh,CA,5,2e-05
Taksh,NJ,6,7e-05
Taksh,TX,5,2e-05
Takumi,CA,79,0.00024
Takuya,CA,10,3e-05
Takya,NC,7,7e-05
Takyla,IL,22,0.00013
Takyla,MS,5,0.00012
Takyra,FL,5,4e-05
Takyra,IL,33,0.0002
Takyra,MS,10,0.00024
Takyra,TX,11,4e-05
Tal,CA,177,0.00053
Tal,GA,5,5e-05
Tal,IL,13,8e-05
Tal,LA,6,0.0001
Tal,MS,5,0.00012
Tal,NJ,10,0.00011
Tal,NY,257,0.001
Tal,PA,5,3e-05
Tal,TX,8,3e-05
Tala,AZ,17,0.00042
Tala,CA,444,0.00134
Tala,CO,5,0.00013
Tala,FL,145,0.00129
Tala,GA,5,5e-05
Tala,IL,178,0.00109
Tala,LA,11,0.00018
Tala,MA,22,0.00027
Tala,MI,131,0.00104
Tala,NC,37,0.00039
Tala,NJ,71,0.00077
Tala,NY,153,0.0006
Tala,OH,106,0.00069
Tala,OR,10,0.00033
Tala,PA,54,0.0003
Tala,TN,10,0.00014
Tala,TX,269,0.00107
Tala,VA,67,0.00089
Tala,WA,34,0.00064
Tala,WI,5,8e-05
Talal,CA,21,6e-05
Talal,MI,5,4e-05
Talal,NY,5,2e-05
Talal,TX,15,6e-05
Talan,AL,55,0.0009
Talan,AR,34,0.00094
Talan,AZ,95,0.00236
Talan,CA,298,0.0009
Talan,CO,35,0.00088
Talan,CT,10,0.00027
Talan,DE,5,0.00074
Talan,FL,175,0.00155
Talan,GA,72,0.00078
Talan,HI,6,0.00059
Talan,IA,94,0.00213
Talan,ID,5,0.00038
Talan,IL,97,0.00059
Talan,IN,90,0.00114
Talan,KS,57,0.00163
Talan,KY,51,0.00088
Talan,LA,98,0.00163
Talan,MA,16,0.0002
Talan,MD,16,0.00032
Talan,MI,115,0.00091
Talan,MN,69,0.00113
Talan,MO,78,0.00105
Talan,MS,24,0.00057
Talan,MT,5,0.00049
Talan,NC,118,0.00124
Talan,ND,5,0.00044
Talan,NE,36,0.00148
Talan,NJ,11,0.00012
Talan,NM,7,0.00039
Talan,NV,23,0.00211
Talan,NY,74,0.00029
Talan,OH,124,0.00081
Talan,OK,64,0.00142
Talan,OR,26,0.00086
Talan,PA,146,0.00082
Talan,SC,30,0.00062
Talan,SD,14,0.00125
Talan,TN,65,0.00092
Talan,TX,226,0.0009
Talan,UT,61,0.00225
Talan,VA,56,0.00074
Talan,WA,85,0.00159
Talan,WI,79,0.00119
Talan,WV,39,0.00126
Talani,FL,14,0.00012
Talani,GA,10,0.00011
Talani,NC,5,5e-05
Talani,NY,5,2e-05
Talar,CA,86,0.00026
Talasia,GA,5,5e-05
Talasia,NC,5,5e-05
Talaya,CA,15,5e-05
Talaya,FL,12,0.00011
Talaya,GA,10,0.00011
Talaya,IN,6,8e-05
Talaya,MD,16,0.00032
Talaya,MI,14,0.00011
Talaya,NC,32,0.00034
Talaya,NJ,10,0.00011
Talaya,NY,11,4e-05
Talaya,OH,15,0.0001
Talaya,PA,5,3e-05
Talaya,TX,11,4e-05
Talayah,CA,8,2e-05
Talayah,FL,36,0.00032
Talayah,GA,12,0.00013
Talayah,IL,5,3e-05
Talayah,MD,16,0.00032
Talayah,MI,13,0.0001
Talayah,NC,17,0.00018
Talayah,NY,5,2e-05
Talayah,OH,10,7e-05
Talayah,PA,5,3e-05
Talayeh,NC,6,6e-05
Talaysia,LA,11,0.00018
Talaysia,SC,7,0.00015
Talbert,KY,5,9e-05
Talbert,NC,5,5e-05
Talea,CA,21,6e-05
Talea,FL,5,4e-05
Talea,VA,5,7e-05
Taleah,AL,23,0.00038
Taleah,CA,112,0.00034
Taleah,FL,182,0.00162
Taleah,GA,91,0.00098
Taleah,IL,49,0.0003
Taleah,IN,16,0.0002
Taleah,KS,5,0.00014
Taleah,LA,51,0.00085
Taleah,MD,24,0.00048
Taleah,MI,25,0.0002
Taleah,MO,5,7e-05
Taleah,MS,12,0.00028
Taleah,NC,62,0.00065
Taleah,NY,24,9e-05
Taleah,OH,56,0.00036
Taleah,OK,5,0.00011
Taleah,PA,33,0.00019
Taleah,SC,15,0.00031
Taleah,TN,35,0.0005
Taleah,TX,98,0.00039
Taleah,VA,56,0.00074
Taleah,WI,6,9e-05
Taleek,NY,5,2e-05
Taleen,CA,171,0.00052
Taleen,FL,5,4e-05
Taleen,IL,7,4e-05
Taleen,MA,5,6e-05
Taleen,MI,32,0.00025
Taleen,NC,7,7e-05
Taleen,NJ,5,5e-05
Taleen,NY,39,0.00015
Taleen,OH,12,8e-05
Taleen,TX,49,0.00019
Taleen,VA,6,8e-05
Taleen,WA,5,9e-05
Taleia,FL,5,4e-05
Talen,AR,5,0.00014
Talen,AZ,17,0.00042
Talen,CA,91,0.00027
Talen,CO,7,0.00018
Talen,FL,46,0.00041
Talen,GA,19,0.0002
Talen,IA,6,0.00014
Talen,IL,18,0.00011
Talen,IN,6,8e-05
Talen,KS,6,0.00017
Talen,LA,27,0.00045
Talen,MD,11,0.00022
Talen,MI,18,0.00014
Talen,MN,32,0.00052
Talen,NC,5,5e-05
Talen,NY,12,5e-05
Talen,OH,37,0.00024
Talen,OK,5,0.00011
Talen,OR,7,0.00023
Talen,PA,30,0.00017
Talen,SD,8,0.00071
Talen,TN,6,9e-05
Talen,TX,66,0.00026
Talen,UT,19,0.0007
Talen,WA,19,0.00036
Talen,WI,17,0.00026
Talena,IN,5,6e-05
Talena,OH,7,5e-05
Talena,TX,6,2e-05
Talesha,NC,5,5e-05
Talesha,VA,5,7e-05
Taleyah,TX,5,2e-05
Talha,CA,47,0.00014
Talha,NJ,16,0.00017
Talha,NY,197,0.00077
Talha,TX,22,9e-05
Talha,VA,5,7e-05
Tali,CA,144,0.00043
Tali,FL,34,0.0003
Tali,MI,5,4e-05
Tali,NJ,5,5e-05
Tali,NY,162,0.00063
Tali,TX,10,4e-05
Talia,AK,40,0.00867
Talia,AL,240,0.00393
Talia,AR,91,0.00253
Talia,AZ,643,0.01595
Talia,CA,4513,0.01363
Talia,CO,600,0.01515
Talia,CT,462,0.01268
Talia,DC,195,0.01306
Talia,DE,27,0.00398
Talia,FL,1882,0.01671
Talia,GA,773,0.00834
Talia,HI,196,0.01916
Talia,IA,167,0.00379
Talia,ID,115,0.0088
Talia,IL,1503,0.00917
Talia,IN,381,0.00484
Talia,KS,225,0.00642
Talia,KY,137,0.00237
Talia,LA,302,0.00502
Talia,MA,1187,0.01454
Talia,MD,752,0.01503
Talia,ME,31,0.00211
Talia,MI,877,0.00698
Talia,MN,518,0.00847
Talia,MO,418,0.00565
Talia,MS,94,0.00223
Talia,MT,17,0.00168
Talia,NC,703,0.0074
Talia,ND,15,0.00132
Talia,NE,117,0.00479
Talia,NH,38,0.00364
Talia,NJ,1336,0.01457
Talia,NM,114,0.00638
Talia,NV,215,0.01969
Talia,NY,3614,0.01408
Talia,OH,932,0.00606
Talia,OK,210,0.00465
Talia,OR,357,0.01187
Talia,PA,1534,0.0086
Talia,RI,260,0.02137
Talia,SC,236,0.0049
Talia,SD,34,0.00303
Talia,TN,372,0.00527
Talia,TX,1759,0.00698
Talia,UT,427,0.01574
Talia,VA,744,0.00989
Talia,WA,812,0.0152
Talia,WI,514,0.00777
Talia,WV,49,0.00158
Taliah,AL,11,0.00018
Taliah,AZ,15,0.00037
Taliah,CA,237,0.00072
Taliah,CO,5,0.00013
Taliah,CT,5,0.00014
Taliah,FL,281,0.00249
Taliah,GA,126,0.00136
Taliah,IL,69,0.00042
Taliah,LA,19,0.00032
Taliah,MA,5,6e-05
Taliah,MD,32,0.00064
Taliah,MI,30,0.00024
Taliah,MO,10,0.00014
Taliah,MS,5,0.00012
Taliah,NC,75,0.00079
Taliah,NJ,89,0.00097
Taliah,NY,186,0.00072
Taliah,OH,16,0.0001
Taliah,PA,98,0.00055
Taliah,SC,30,0.00062
Taliah,TN,25,0.00035
Taliah,TX,162,0.00064
Taliah,VA,23,0.00031
Taliah,WA,17,0.00032
Taliana,FL,5,4e-05
Talib,CA,5,2e-05
Talib,FL,5,4e-05
Talib,NC,6,6e-05
Talib,NJ,21,0.00023
Talib,NY,25,0.0001
Talib,PA,20,0.00011
Talibah,NY,6,2e-05
Talicia,TX,5,2e-05
Taliek,NY,5,2e-05
Talik,NY,31,0.00012
Talik,VA,6,8e-05
Talin,CA,149,0.00045
Talin,OH,5,3e-05
Talin,PA,6,3e-05
Talin,TX,5,2e-05
Talin,UT,5,0.00018
Talin,WA,5,9e-05
Talina,CA,49,0.00015
Talina,IL,5,3e-05
Talina,TX,27,0.00011
Taline,CA,48,0.00014
Talisa,AL,5,8e-05
Talisa,AZ,7,0.00017
Talisa,CA,133,0.0004
Talisa,FL,45,0.0004
Talisa,GA,7,8e-05
Talisa,IL,62,0.00038
Talisa,IN,5,6e-05
Talisa,MI,20,0.00016
Talisa,MO,10,0.00014
Talisa,NC,5,5e-05
Talisa,NJ,15,0.00016
Talisa,NM,7,0.00039
Talisa,NY,71,0.00028
Talisa,PA,19,0.00011
Talisa,TN,10,0.00014
Talisa,TX,32,0.00013
Talisa,WA,5,9e-05
Talise,CA,10,3e-05
Talise,FL,5,4e-05
Talisha,AL,11,0.00018
Talisha,AR,5,0.00014
Talisha,CA,111,0.00034
Talisha,FL,56,0.0005
Talisha,GA,64,0.00069
Talisha,IL,67,0.00041
Talisha,IN,25,0.00032
Talisha,KS,5,0.00014
Talisha,LA,11,0.00018
Talisha,MI,73,0.00058
Talisha,MO,31,0.00042
Talisha,MS,11,0.00026
Talisha,NC,78,0.00082
Talisha,NJ,25,0.00027
Talisha,NY,201,0.00078
Talisha,OH,53,0.00034
Talisha,OK,20,0.00044
Talisha,PA,67,0.00038
Talisha,SC,36,0.00075
Talisha,TN,40,0.00057
Talisha,TX,135,0.00054
Talisha,VA,26,0.00035
Talissa,CA,9,3e-05
Talitha,AZ,5,0.00012
Talitha,CA,196,0.00059
Talitha,CO,5,0.00013
Talitha,FL,50,0.00044
Talitha,IL,30,0.00018
Talitha,IN,5,6e-05
Talitha,LA,6,0.0001
Talitha,MI,5,4e-05
Talitha,MO,5,7e-05
Talitha,NC,5,5e-05
Talitha,NY,39,0.00015
Talitha,OH,22,0.00014
Talitha,PA,21,0.00012
Talitha,TN,18,0.00026
Talitha,TX,186,0.00074
Talitha,VA,5,7e-05
Talitha,WA,11,0.00021
Taliya,CA,58,0.00018
Taliya,FL,20,0.00018
Taliya,GA,13,0.00014
Taliya,IL,5,3e-05
Taliya,NC,11,0.00012
Taliya,NY,28,0.00011
Taliya,TX,21,8e-05
Taliya,WI,5,8e-05
Taliyah,AL,258,0.00423
Taliyah,AR,68,0.00189
Taliyah,AZ,78,0.00193
Taliyah,CA,547,0.00165
Taliyah,CO,19,0.00048
Taliyah,CT,26,0.00071
Taliyah,DC,6,0.0004
Taliyah,FL,832,0.00739
Taliyah,GA,594,0.00641
Taliyah,HI,5,0.00049
Taliyah,IA,20,0.00045
Taliyah,IL,464,0.00283
Taliyah,IN,144,0.00183
Taliyah,KS,7,0.0002
Taliyah,KY,37,0.00064
Taliyah,LA,304,0.00506
Taliyah,MA,16,0.0002
Taliyah,MD,217,0.00434
Taliyah,MI,194,0.00154
Taliyah,MN,52,0.00085
Taliyah,MO,137,0.00185
Taliyah,MS,257,0.00609
Taliyah,NC,460,0.00484
Taliyah,NJ,90,0.00098
Taliyah,NM,5,0.00028
Taliyah,NV,17,0.00156
Taliyah,NY,470,0.00183
Taliyah,OH,247,0.00161
Taliyah,OK,71,0.00157
Taliyah,PA,214,0.0012
Taliyah,SC,273,0.00567
Taliyah,TN,292,0.00414
Taliyah,TX,618,0.00245
Taliyah,VA,282,0.00375
Taliyah,WA,41,0.00077
Taliyah,WI,68,0.00103
Tallen,CA,5,2e-05
Tallen,TX,10,4e-05
Tallie,SC,5,0.0001
Tallon,CA,51,0.00015
Tallon,IN,5,6e-05
Tallon,TX,5,2e-05
Tallon,UT,9,0.00033
Tallon,WA,11,0.00021
Tallula,CA,5,2e-05
Tallulah,AL,31,0.00051
Tallulah,AZ,15,0.00037
Tallulah,CA,490,0.00148
Tallulah,CO,49,0.00124
Tallulah,CT,11,0.0003
Tallulah,FL,150,0.00133
Tallulah,GA,150,0.00162
Tallulah,IA,10,0.00023
Tallulah,IL,93,0.00057
Tallulah,IN,50,0.00064
Tallulah,KY,11,0.00019
Tallulah,LA,27,0.00045
Tallulah,MA,47,0.00058
Tallulah,MD,27,0.00054
Tallulah,MI,80,0.00064
Tallulah,MN,51,0.00083
Tallulah,MO,37,0.0005
Tallulah,MT,5,0.00049
Tallulah,NC,107,0.00113
Tallulah,NE,5,0.0002
Tallulah,NJ,36,0.00039
Tallulah,NV,6,0.00055
Tallulah,NY,240,0.00094
Tallulah,OH,82,0.00053
Tallulah,OK,11,0.00024
Tallulah,OR,47,0.00156
Tallulah,PA,115,0.00064
Tallulah,SC,48,0.001
Tallulah,SD,6,0.00053
Tallulah,TN,72,0.00102
Tallulah,TX,164,0.00065
Tallulah,UT,12,0.00044
Tallulah,VA,63,0.00084
Tallulah,WA,73,0.00137
Tallulah,WI,37,0.00056
Talmadge,AL,494,0.00809
Talmadge,AR,64,0.00178
Talmadge,CA,6,2e-05
Talmadge,FL,118,0.00105
Talmadge,GA,783,0.00844
Talmadge,KY,100,0.00173
Talmadge,LA,69,0.00115
Talmadge,MS,239,0.00566
Talmadge,NC,538,0.00566
Talmadge,SC,306,0.00635
Talmadge,TN,97,0.00138
Talmadge,TX,166,0.00066
Talmadge,VA,79,0.00105
Talmage,AL,82,0.00134
Talmage,AR,17,0.00047
Talmage,GA,11,0.00012
Talmage,ID,5,0.00038
Talmage,KY,38,0.00066
Talmage,MS,50,0.00118
Talmage,NC,94,0.00099
Talmage,OK,6,0.00013
Talmage,SC,10,0.00021
Talmage,TN,15,0.00021
Talmage,TX,13,5e-05
Talmage,UT,254,0.00936
Talon,AK,36,0.0078
Talon,AL,100,0.00164
Talon,AR,138,0.00383
Talon,AZ,417,0.01034
Talon,CA,930,0.00281
Talon,CO,377,0.00952
Talon,CT,5,0.00014
Talon,FL,436,0.00387
Talon,GA,226,0.00244
Talon,HI,41,0.00401
Talon,IA,140,0.00318
Talon,ID,245,0.01876
Talon,IL,253,0.00154
Talon,IN,232,0.00295
Talon,KS,156,0.00445
Talon,KY,187,0.00324
Talon,LA,180,0.00299
Talon,MA,19,0.00023
Talon,MD,62,0.00124
Talon,MI,280,0.00223
Talon,MN,216,0.00353
Talon,MO,281,0.0038
Talon,MS,50,0.00118
Talon,MT,78,0.0077
Talon,NC,331,0.00348
Talon,ND,27,0.00238
Talon,NE,87,0.00356
Talon,NH,6,0.00057
Talon,NJ,39,0.00043
Talon,NM,41,0.0023
Talon,NV,86,0.00788
Talon,NY,229,0.00089
Talon,OH,378,0.00246
Talon,OK,435,0.00963
Talon,OR,273,0.00908
Talon,PA,411,0.0023
Talon,SC,116,0.00241
Talon,SD,59,0.00525
Talon,TN,222,0.00315
Talon,TX,743,0.00295
Talon,UT,692,0.02551
Talon,VA,152,0.00202
Talon,WA,449,0.0084
Talon,WI,249,0.00377
Talon,WV,32,0.00103
Talon,WY,37,0.00822
Talonda,IL,5,3e-05
Talor,CA,6,2e-05
Talor,OH,5,3e-05
Talor,TN,5,7e-05
Talor,TX,21,8e-05
Talula,CA,30,9e-05
Talulah,CA,37,0.00011
Talulah,NC,5,5e-05
Talulah,NY,5,2e-05
Talus,WA,5,9e-05
Talya,AZ,5,0.00012
Talya,CA,346,0.00105
Talya,FL,127,0.00113
Talya,GA,6,6e-05
Talya,IL,30,0.00018
Talya,MA,28,0.00034
Talya,MD,5,0.0001
Talya,MI,13,0.0001
Talya,NJ,59,0.00064
Talya,NY,324,0.00126
Talya,OH,26,0.00017
Talya,PA,25,0.00014
Talya,TX,76,0.0003
Talya,VA,12,0.00016
Talyah,CA,5,2e-05
Talyah,FL,5,4e-05
Talyn,CA,16,5e-05
Talyn,CO,11,0.00028
Talyn,FL,12,0.00011
Talyn,IA,10,0.00023
Talyn,IL,5,3e-05
Talyn,LA,28,0.00047
Talyn,MO,15,0.0002
Talyn,NC,6,6e-05
Talyn,TN,6,9e-05
Talyn,TX,47,0.00019
Talynn,IN,6,8e-05
Talynn,NC,5,5e-05
Talynn,OK,5,0.00011
Talynn,TX,29,0.00012
Tam,CA,329,0.00099
Tam,IL,5,3e-05
Tam,LA,6,0.0001
Tam,OH,6,4e-05
Tam,TX,79,0.00031
Tama,CA,25,8e-05
Tama,IN,6,8e-05
Tama,KS,5,0.00014
Tama,MI,11,9e-05
Tama,MO,5,7e-05
Tama,NC,5,5e-05
Tama,NJ,7,8e-05
Tama,NY,6,2e-05
Tama,OH,34,0.00022
Tama,OK,37,0.00082
Tama,PA,49,0.00027
Tama,TX,28,0.00011
Tama,WI,11,0.00017
Tamae,HI,5,0.00049
Tamala,AL,69,0.00113
Tamala,AR,11,0.00031
Tamala,CA,137,0.00041
Tamala,FL,73,0.00065
Tamala,GA,63,0.00068
Tamala,IL,103,0.00063
Tamala,IN,76,0.00097
Tamala,KS,5,0.00014
Tamala,KY,28,0.00048
Tamala,LA,18,0.0003
Tamala,MD,16,0.00032
Tamala,MI,123,0.00098
Tamala,MO,59,0.0008
Tamala,MS,27,0.00064
Tamala,NC,88,0.00093
Tamala,NJ,6,7e-05
Tamala,NY,25,0.0001
Tamala,OH,205,0.00133
Tamala,OK,6,0.00013
Tamala,PA,33,0.00019
Tamala,SC,23,0.00048
Tamala,TN,54,0.00077
Tamala,TX,168,0.00067
Tamala,VA,35,0.00047
Tamala,WV,16,0.00052
Tamana,CA,7,2e-05
Tamanika,CA,19,6e-05
Tamanna,CA,5,2e-05
Tamanna,NY,5,2e-05
Tamar,AZ,6,0.00015
Tamar,CA,816,0.00246
Tamar,FL,226,0.00201
Tamar,GA,36,0.00039
Tamar,IL,150,0.00092
Tamar,LA,5,8e-05
Tamar,MA,104,0.00127
Tamar,MD,83,0.00166
Tamar,MI,62,0.00049
Tamar,NJ,395,0.00431
Tamar,NY,1461,0.00569
Tamar,OH,79,0.00051
Tamar,PA,144,0.00081
Tamar,TX,99,0.00039
Tamar,VA,6,8e-05
Tamara,AK,347,0.07521
Tamara,AL,1734,0.02841
Tamara,AR,1268,0.03522
Tamara,AZ,1676,0.04158
Tamara,CA,15969,0.04824
Tamara,CO,1907,0.04815
Tamara,CT,903,0.02478
Tamara,DC,846,0.05666
Tamara,DE,207,0.03051
Tamara,FL,4478,0.03976
Tamara,GA,2867,0.03092
Tamara,HI,262,0.02561
Tamara,IA,2220,0.05041
Tamara,ID,957,0.07326
Tamara,IL,7067,0.04312
Tamara,IN,5322,0.06765
Tamara,KS,1924,0.05489
Tamara,KY,1912,0.03309
Tamara,LA,1721,0.02862
Tamara,MA,1161,0.01422
Tamara,MD,1720,0.03438
Tamara,ME,339,0.02313
Tamara,MI,6703,0.05332
Tamara,MN,3116,0.05094
Tamara,MO,3087,0.0417
Tamara,MS,1192,0.02823
Tamara,MT,531,0.05244
Tamara,NC,3409,0.03589
Tamara,ND,642,0.05666
Tamara,NE,1065,0.04364
Tamara,NH,211,0.02021
Tamara,NJ,2479,0.02704
Tamara,NM,874,0.04892
Tamara,NV,463,0.0424
Tamara,NY,7244,0.02822
Tamara,OH,8285,0.05387
Tamara,OK,2013,0.04456
Tamara,OR,2233,0.07424
Tamara,PA,4441,0.0249
Tamara,RI,91,0.00748
Tamara,SC,1632,0.03387
Tamara,SD,848,0.07546
Tamara,TN,2190,0.03105
Tamara,TX,7145,0.02834
Tamara,UT,1857,0.06845
Tamara,VA,2827,0.03758
Tamara,VT,75,0.01307
Tamara,WA,3296,0.06168
Tamara,WI,2588,0.03915
Tamara,WV,1017,0.03274
Tamara,WY,244,0.05422
Tamarah,CA,34,0.0001
Tamarah,FL,5,4e-05
Tamarah,NJ,5,5e-05
Tamarah,NY,15,6e-05
Tamarah,OH,5,3e-05
Tamarcus,AL,22,0.00036
Tamarcus,GA,6,6e-05
