sex,year,name,frequency,State,rank,percentage
M,1942,Denton,6,MO,787,0.009
M,1942,Dudley,6,MO,787,0.009
M,1942,Darwin,5,MO,862,0.008
M,1942,Denzil,5,MO,862,0.008
M,1942,Dewayne,5,MO,862,0.008
M,1942,Donnell,5,MO,862,0.008
M,1942,Donny,5,MO,862,0.008
M,1942,Dorsey,5,MO,862,0.008
M,1942,Doug,5,MO,862,0.008
M,1943,David,1005,MO,12,1.487
M,1943,Donald,777,MO,16,1.15
M,1943,Dennis,359,MO,37,0.531
M,1943,Daniel,189,MO,76,0.28
M,1943,Dale,153,MO,90,0.226
M,1943,Don,143,MO,96,0.212
M,1943,Douglas,132,MO,106,0.195
M,1943,Danny,121,MO,114,0.179
M,1943,Darrell,83,MO,157,0.123
M,1943,Donnie,50,MO,227,0.074
M,1943,Dan,43,MO,252,0.064
M,1943,Dwight,39,MO,268,0.058
M,1943,Delbert,36,MO,290,0.053
M,1943,Dean,34,MO,302,0.05
M,1943,Duane,30,MO,329,0.044
M,1943,Darrel,24,MO,363,0.036
M,1943,Dave,24,MO,363,0.036
M,1943,Dick,23,MO,371,0.034
M,1943,Doyle,21,MO,392,0.031
M,1943,Delmar,16,MO,479,0.024
M,1943,Dallas,14,MO,503,0.021
M,1943,Denis,13,MO,528,0.019
M,1943,Daryl,12,MO,550,0.018
M,1943,Denny,12,MO,550,0.018
M,1943,Dewey,12,MO,550,0.018
M,1943,Darryl,9,MO,629,0.013
M,1943,Dwain,8,MO,676,0.012
M,1943,Dannie,7,MO,724,0.01
M,1943,Darwin,7,MO,724,0.01
M,1943,Doug,6,MO,774,0.009
M,1943,Del,5,MO,852,0.007
M,1943,Denver,5,MO,852,0.007
M,1944,David,987,MO,12,1.562
M,1944,Donald,728,MO,17,1.152
M,1944,Dennis,333,MO,37,0.527
M,1944,Daniel,195,MO,67,0.309
M,1944,Don,138,MO,90,0.218
M,1944,Dale,130,MO,99,0.206
M,1944,Danny,125,MO,105,0.198
M,1944,Douglas,112,MO,113,0.177
M,1944,Darrell,75,MO,163,0.119
M,1944,Donnie,54,MO,212,0.085
M,1944,Dwight,44,MO,239,0.07
M,1944,Delbert,36,MO,275,0.057
M,1944,Dean,33,MO,285,0.052
M,1944,Dan,29,MO,310,0.046
M,1944,Darrel,29,MO,310,0.046
M,1944,Dewey,28,MO,316,0.044
M,1944,Doyle,28,MO,316,0.044
M,1944,Duane,28,MO,316,0.044
M,1944,Dick,26,MO,338,0.041
M,1944,Dave,24,MO,353,0.038
M,1944,Dwayne,14,MO,491,0.022
M,1944,Dewayne,11,MO,559,0.017
M,1944,Dallas,10,MO,578,0.016
M,1944,Darryl,10,MO,578,0.016
M,1944,Denis,10,MO,578,0.016
M,1944,Dannie,9,MO,605,0.014
M,1944,Dickie,9,MO,605,0.014
M,1944,Daryl,8,MO,641,0.013
M,1944,Delmar,8,MO,641,0.013
M,1944,Denny,8,MO,641,0.013
M,1944,Dudley,7,MO,694,0.011
M,1944,Donnell,6,MO,742,0.009
M,1944,Darwin,5,MO,818,0.008
M,1944,Dennie,5,MO,818,0.008
M,1944,Denzil,5,MO,818,0.008
M,1944,Doug,5,MO,818,0.008
M,1945,David,1000,MO,9,1.625
M,1945,Donald,661,MO,19,1.074
M,1945,Dennis,376,MO,36,0.611
M,1945,Daniel,181,MO,71,0.294
M,1945,Danny,163,MO,77,0.265
M,1945,Don,141,MO,90,0.229
M,1945,Dale,135,MO,94,0.219
M,1945,Douglas,101,MO,124,0.164
M,1945,Darrell,63,MO,184,0.102
M,1945,Dwight,53,MO,206,0.086
M,1945,Dan,45,MO,233,0.073
M,1945,Donnie,37,MO,272,0.06
M,1945,Delbert,32,MO,298,0.052
M,1945,Dave,30,MO,310,0.049
M,1945,Dean,26,MO,337,0.042
M,1945,Doyle,26,MO,337,0.042
M,1945,Darrel,23,MO,362,0.037
M,1945,Duane,21,MO,382,0.034
M,1945,Darryl,18,MO,428,0.029
M,1945,Denny,17,MO,441,0.028
M,1945,Dallas,14,MO,475,0.023
M,1945,Dick,14,MO,475,0.023
M,1945,Dannie,12,MO,514,0.02
M,1945,Dewayne,12,MO,514,0.02
M,1945,Dewey,12,MO,514,0.02
M,1945,Delmar,11,MO,541,0.018
M,1945,Dickie,11,MO,541,0.018
M,1945,Daryl,9,MO,603,0.015
M,1945,Dwayne,9,MO,603,0.015
M,1945,Dana,7,MO,686,0.011
M,1945,Denzil,6,MO,736,0.01
M,1945,Darold,5,MO,812,0.008
M,1945,Denis,5,MO,812,0.008
M,1945,Donnell,5,MO,812,0.008
M,1945,Dudley,5,MO,812,0.008
M,1945,Dwain,5,MO,812,0.008
M,1946,David,1181,MO,11,1.561
M,1946,Donald,887,MO,17,1.173
M,1946,Dennis,579,MO,31,0.765
M,1946,Daniel,293,MO,50,0.387
M,1946,Danny,269,MO,54,0.356
M,1946,Dale,176,MO,89,0.233
M,1946,Don,139,MO,108,0.184
M,1946,Douglas,128,MO,119,0.169
M,1946,Darrell,93,MO,169,0.123
M,1946,Dan,59,MO,225,0.078
M,1946,Donnie,55,MO,239,0.073
M,1946,Dwight,55,MO,239,0.073
M,1946,Dean,38,MO,292,0.05
M,1946,Doyle,27,MO,348,0.036
M,1946,Darryl,25,MO,368,0.033
M,1946,Duane,25,MO,368,0.033
M,1946,Delbert,22,MO,405,0.029
M,1946,Dave,21,MO,416,0.028
M,1946,Dick,21,MO,416,0.028
M,1946,Daryl,17,MO,464,0.022
M,1946,Denis,14,MO,513,0.019
M,1946,Darrel,13,MO,538,0.017
M,1946,Delmar,13,MO,538,0.017
M,1946,Dana,12,MO,561,0.016
M,1946,Denny,11,MO,600,0.015
M,1946,Dewayne,11,MO,600,0.015
M,1946,Dannie,10,MO,629,0.013
M,1946,Denver,10,MO,629,0.013
M,1946,Dewey,10,MO,629,0.013
M,1946,Dallas,8,MO,702,0.011
M,1946,Dennie,8,MO,702,0.011
M,1946,Dorsey,7,MO,750,0.009
M,1946,Dwayne,7,MO,750,0.009
M,1946,Darold,6,MO,826,0.008
M,1946,Donny,6,MO,826,0.008
M,1946,Dwain,6,MO,826,0.008
M,1946,Doug,5,MO,903,0.007
M,1946,Drew,5,MO,903,0.007
M,1946,Dwaine,5,MO,903,0.007
M,1947,David,1410,MO,9,1.664
M,1947,Donald,855,MO,20,1.009
M,1947,Dennis,723,MO,25,0.853
M,1947,Daniel,355,MO,49,0.419
M,1947,Danny,307,MO,53,0.362
M,1947,Dale,204,MO,83,0.241
M,1947,Douglas,163,MO,105,0.192
M,1947,Don,140,MO,128,0.165
M,1947,Darrell,107,MO,156,0.126
M,1947,Dan,73,MO,206,0.086
M,1947,Donnie,53,MO,264,0.063
M,1947,Dave,44,MO,290,0.052
M,1947,Dwight,42,MO,300,0.05
M,1947,Delbert,40,MO,304,0.047
M,1947,Dean,29,MO,362,0.034
M,1947,Doyle,29,MO,362,0.034
M,1947,Dannie,26,MO,388,0.031
M,1947,Darrel,26,MO,388,0.031
M,1947,Duane,26,MO,388,0.031
M,1947,Denny,22,MO,425,0.026
M,1947,Darryl,21,MO,440,0.025
M,1947,Dwayne,21,MO,440,0.025
M,1947,Daryl,18,MO,479,0.021
M,1947,Dana,17,MO,494,0.02
M,1947,Dick,16,MO,516,0.019
M,1947,Dallas,15,MO,544,0.018
M,1947,Denis,15,MO,544,0.018
M,1947,Delmar,14,MO,564,0.017
M,1947,Dewey,11,MO,627,0.013
M,1947,Dickie,10,MO,668,0.012
M,1947,Dewayne,9,MO,696,0.011
M,1947,Denver,8,MO,739,0.009
M,1947,Dane,7,MO,791,0.008
M,1947,Donny,7,MO,791,0.008
M,1947,Doug,7,MO,791,0.008
M,1947,Dominic,6,MO,845,0.007
M,1947,Dudley,6,MO,845,0.007
M,1947,Dwain,6,MO,845,0.007
M,1947,Davis,5,MO,930,0.006
M,1947,Dee,5,MO,930,0.006
M,1947,Dennie,5,MO,930,0.006
M,1947,Denzil,5,MO,930,0.006
M,1947,Drew,5,MO,930,0.006
M,1948,David,1430,MO,8,1.792
M,1948,Donald,779,MO,20,0.976
M,1948,Dennis,732,MO,22,0.917
M,1948,Daniel,340,MO,51,0.426
M,1948,Danny,323,MO,53,0.405
M,1948,Dale,191,MO,87,0.239
M,1948,Douglas,173,MO,94,0.217
M,1948,Darrell,110,MO,144,0.138
M,1948,Don,107,MO,149,0.134
M,1948,Dan,75,MO,191,0.094
M,1948,Donnie,54,MO,250,0.068
M,1948,Dwight,45,MO,270,0.056
M,1948,Darrel,33,MO,316,0.041
M,1948,Dave,33,MO,316,0.041
M,1948,Delbert,30,MO,347,0.038
M,1948,Dean,29,MO,356,0.036
M,1948,Duane,26,MO,386,0.033
M,1948,Darryl,25,MO,394,0.031
M,1948,Daryl,23,MO,409,0.029
M,1948,Doyle,21,MO,430,0.026
M,1948,Dewey,20,MO,438,0.025
M,1948,Dallas,14,MO,546,0.018
M,1948,Dickie,14,MO,546,0.018
M,1948,Dana,13,MO,564,0.016
M,1948,Denny,13,MO,564,0.016
M,1948,Dannie,12,MO,587,0.015
M,1948,Doug,12,MO,587,0.015
M,1948,Dick,11,MO,615,0.014
M,1948,Dwayne,10,MO,646,0.013
M,1948,Darwin,9,MO,686,0.011
M,1948,Delmar,9,MO,686,0.011
M,1948,Dewayne,9,MO,686,0.011
M,1948,Denis,6,MO,830,0.008
M,1948,Danial,5,MO,903,0.006
M,1948,Darell,5,MO,903,0.006
M,1949,David,1476,MO,7,1.841
M,1949,Donald,798,MO,19,0.995
M,1949,Dennis,729,MO,22,0.909
M,1949,Daniel,447,MO,44,0.557
M,1949,Danny,308,MO,55,0.384
M,1949,Dale,204,MO,80,0.254
M,1949,Douglas,202,MO,81,0.252
M,1949,Darrell,113,MO,138,0.141
M,1949,Don,100,MO,152,0.125
M,1949,Dwight,65,MO,219,0.081
M,1949,Dan,63,MO,227,0.079
M,1949,Donnie,55,MO,246,0.069
M,1949,Dean,34,MO,311,0.042
M,1949,Duane,32,MO,321,0.04
M,1949,Daryl,26,MO,371,0.032
M,1949,Doyle,26,MO,371,0.032
M,1949,Delbert,23,MO,412,0.029
M,1949,Dave,22,MO,423,0.027
M,1949,Darrel,21,MO,431,0.026
M,1949,Dwayne,20,MO,443,0.025
M,1949,Dannie,15,MO,523,0.019
M,1949,Dallas,14,MO,541,0.017
M,1949,Darryl,13,MO,572,0.016
M,1949,Dana,12,MO,590,0.015
M,1949,Denis,11,MO,616,0.014
M,1949,Delmar,10,MO,650,0.012
M,1949,Donn,10,MO,650,0.012
M,1949,Dewayne,9,MO,678,0.011
M,1949,Dwain,9,MO,678,0.011
M,1949,Denny,8,MO,719,0.01
M,1949,Dewey,8,MO,719,0.01
M,1949,Dominic,7,MO,770,0.009
M,1949,Dane,6,MO,838,0.007
M,1949,Darold,6,MO,838,0.007
M,1949,Dick,6,MO,838,0.007
M,1949,Dickie,6,MO,838,0.007
M,1949,Doug,6,MO,838,0.007
M,1949,Drew,6,MO,838,0.007
M,1949,Damon,5,MO,926,0.006
M,1949,Danial,5,MO,926,0.006
M,1949,Denzil,5,MO,926,0.006
M,1949,Douglass,5,MO,926,0.006
M,1950,David,1557,MO,7,1.921
M,1950,Donald,784,MO,19,0.967
M,1950,Dennis,767,MO,20,0.946
M,1950,Daniel,473,MO,38,0.584
M,1950,Danny,293,MO,57,0.362
M,1950,Douglas,222,MO,79,0.274
M,1950,Dale,206,MO,82,0.254
M,1950,Darrell,106,MO,149,0.131
M,1950,Don,92,MO,168,0.114
M,1950,Dan,59,MO,233,0.073
M,1950,Dwight,54,MO,246,0.067
M,1950,Dean,43,MO,281,0.053
M,1950,Donnie,42,MO,284,0.052
M,1950,Daryl,30,MO,353,0.037
M,1950,Duane,29,MO,362,0.036
M,1950,Darryl,25,MO,392,0.031
M,1950,Dave,24,MO,398,0.03
M,1950,Delbert,24,MO,398,0.03
M,1950,Darrel,23,MO,406,0.028
M,1950,Doyle,23,MO,406,0.028
M,1950,Dewayne,15,MO,520,0.019
M,1950,Denny,13,MO,557,0.016
M,1950,Dana,11,MO,604,0.014
M,1950,Dwayne,11,MO,604,0.014
M,1950,Dallas,10,MO,640,0.012
M,1950,Dewey,10,MO,640,0.012
M,1950,Dick,9,MO,683,0.011
M,1950,Dickie,9,MO,683,0.011
M,1950,Dannie,8,MO,730,0.01
M,1950,Delmar,8,MO,730,0.01
M,1950,Derek,7,MO,777,0.009
M,1950,Donnell,7,MO,777,0.009
M,1950,Drew,7,MO,777,0.009
M,1950,Dwain,7,MO,777,0.009
M,1950,Danial,5,MO,924,0.006
M,1950,Darnell,5,MO,924,0.006
M,1950,Derrick,5,MO,924,0.006
M,1951,David,1687,MO,7,1.975
M,1951,Dennis,861,MO,18,1.008
M,1951,Donald,792,MO,21,0.927
M,1951,Daniel,557,MO,35,0.652
M,1951,Danny,323,MO,55,0.378
M,1951,Douglas,233,MO,76,0.273
M,1951,Dale,230,MO,77,0.269
M,1951,Darrell,142,MO,125,0.166
M,1951,Don,94,MO,170,0.11
M,1951,Dwight,49,MO,269,0.057
M,1951,Darryl,42,MO,293,0.049
M,1951,Donnie,42,MO,293,0.049
M,1951,Dan,39,MO,304,0.046
M,1951,Duane,39,MO,304,0.046
M,1951,Daryl,38,MO,312,0.044
M,1951,Dean,38,MO,312,0.044
M,1951,Delbert,35,MO,331,0.041
M,1951,Darrel,28,MO,371,0.033
M,1951,Doyle,27,MO,383,0.032
M,1951,Dwayne,21,MO,440,0.025
M,1951,Dave,19,MO,461,0.022
M,1951,Dana,16,MO,516,0.019
M,1951,Dewayne,12,MO,594,0.014
M,1951,Dallas,11,MO,616,0.013
M,1951,Delmar,11,MO,616,0.013
M,1951,Denis,11,MO,616,0.013
M,1951,Denny,11,MO,616,0.013
M,1951,Derek,10,MO,659,0.012
M,1951,Dewey,10,MO,659,0.012
M,1951,Dexter,8,MO,744,0.009
M,1951,Doug,8,MO,744,0.009
M,1951,Dickie,7,MO,798,0.008
M,1951,Donnell,7,MO,798,0.008
M,1951,Danial,6,MO,862,0.007
M,1951,Darwin,6,MO,862,0.007
M,1951,Dick,6,MO,862,0.007
M,1951,Douglass,6,MO,862,0.007
M,1951,Drew,6,MO,862,0.007
M,1951,Daryle,5,MO,947,0.006
M,1951,Donn,5,MO,947,0.006
M,1951,Dudley,5,MO,947,0.006
M,1952,David,1710,MO,7,1.995
M,1952,Dennis,975,MO,15,1.137
M,1952,Donald,757,MO,24,0.883
M,1952,Daniel,570,MO,35,0.665
M,1952,Danny,305,MO,58,0.356
M,1952,Douglas,288,MO,64,0.336
M,1952,Dale,218,MO,79,0.254
M,1952,Darrell,117,MO,146,0.136
M,1952,Dwight,80,MO,194,0.093
M,1952,Don,70,MO,212,0.082
M,1952,Dan,57,MO,249,0.066
M,1952,Donnie,48,MO,273,0.056
M,1952,Dean,43,MO,299,0.05
M,1952,Darryl,41,MO,309,0.048
M,1952,Duane,39,MO,319,0.045
M,1952,Darrel,33,MO,352,0.038
M,1952,Daryl,32,MO,360,0.037
M,1952,Delbert,24,MO,419,0.028
M,1952,Doyle,24,MO,419,0.028
M,1952,Dave,19,MO,474,0.022
M,1952,Denny,18,MO,489,0.021
M,1952,Dwayne,18,MO,489,0.021
M,1952,Derrick,17,MO,509,0.02
M,1952,Dana,16,MO,532,0.019
M,1952,Denis,15,MO,550,0.017
M,1952,Dallas,14,MO,571,0.016
M,1952,Derek,14,MO,571,0.016
M,1952,Dannie,12,MO,625,0.014
M,1952,Dewayne,11,MO,660,0.013
M,1952,Danial,10,MO,689,0.012
M,1952,Darnell,10,MO,689,0.012
M,1952,Dewey,9,MO,721,0.01
M,1952,Darwin,8,MO,767,0.009
M,1952,Denver,7,MO,805,0.008
M,1952,Dickie,7,MO,805,0.008
M,1952,Donnell,7,MO,805,0.008
M,1952,Donny,7,MO,805,0.008
M,1952,Drew,7,MO,805,0.008
M,1952,Dwain,7,MO,805,0.008
M,1952,Damon,6,MO,878,0.007
M,1952,Dick,6,MO,878,0.007
M,1952,Delmar,5,MO,951,0.006
M,1952,Denton,5,MO,951,0.006
M,1952,Donn,5,MO,951,0.006
M,1953,David,1873,MO,4,2.147
M,1953,Dennis,949,MO,16,1.088
M,1953,Donald,796,MO,24,0.913
M,1953,Daniel,582,MO,34,0.667
M,1953,Danny,323,MO,59,0.37
M,1953,Douglas,293,MO,66,0.336
M,1953,Dale,227,MO,80,0.26
M,1953,Darrell,136,MO,130,0.156
M,1953,Don,77,MO,206,0.088
M,1953,Dwight,75,MO,212,0.086
M,1953,Dan,51,MO,275,0.058
M,1953,Dean,51,MO,275,0.058
M,1953,Donnie,50,MO,280,0.057
M,1953,Daryl,47,MO,289,0.054
M,1953,Darryl,45,MO,298,0.052
M,1953,Duane,29,MO,381,0.033
M,1953,Darrel,27,MO,394,0.031
M,1953,Dana,26,MO,401,0.03
M,1953,Delbert,24,MO,424,0.028
M,1953,Dave,20,MO,472,0.023
M,1953,Doyle,19,MO,482,0.022
M,1953,Dwayne,17,MO,510,0.019
M,1953,Dallas,16,MO,528,0.018
M,1953,Denis,16,MO,528,0.018
M,1953,Derrick,13,MO,595,0.015
M,1953,Denny,11,MO,658,0.013
M,1953,Dewayne,11,MO,658,0.013
M,1953,Danial,9,MO,730,0.01
M,1953,Dannie,9,MO,730,0.01
M,1953,Darnell,9,MO,730,0.01
M,1953,Delmar,9,MO,730,0.01
M,1953,Denver,8,MO,770,0.009
M,1953,Dominic,8,MO,770,0.009
M,1953,Donny,8,MO,770,0.009
M,1953,Dwain,8,MO,770,0.009
M,1953,Dewey,6,MO,885,0.007
M,1953,Dick,6,MO,885,0.007
M,1953,Damon,5,MO,980,0.006
M,1953,Darwin,5,MO,980,0.006
M,1953,Dwaine,5,MO,980,0.006
M,1954,David,1945,MO,3,2.156
M,1954,Dennis,834,MO,21,0.924
M,1954,Donald,828,MO,22,0.918
M,1954,Daniel,594,MO,36,0.658
M,1954,Douglas,315,MO,60,0.349
M,1954,Danny,310,MO,64,0.344
M,1954,Dale,212,MO,89,0.235
M,1954,Darrell,156,MO,120,0.173
M,1954,Don,77,MO,219,0.085
M,1954,Dan,60,MO,257,0.067
M,1954,Darryl,59,MO,260,0.065
M,1954,Dwight,57,MO,266,0.063
M,1954,Dean,54,MO,275,0.06
M,1954,Donnie,45,MO,304,0.05
M,1954,Duane,41,MO,328,0.045
M,1954,Daryl,39,MO,335,0.043
M,1954,Delbert,34,MO,373,0.038
M,1954,Dana,30,MO,398,0.033
M,1954,Doyle,26,MO,427,0.029
M,1954,Darrel,23,MO,452,0.025
M,1954,Dwayne,23,MO,452,0.025
M,1954,Derrick,21,MO,476,0.023
M,1954,Dave,14,MO,590,0.016
M,1954,Denny,14,MO,590,0.016
M,1954,Denis,10,MO,697,0.011
M,1954,Dirk,10,MO,697,0.011
M,1954,Dallas,9,MO,740,0.01
M,1954,Damon,9,MO,740,0.01
M,1954,Dannie,9,MO,740,0.01
M,1954,Dewayne,9,MO,740,0.01
M,1954,Dickie,9,MO,740,0.01
M,1954,Dwaine,9,MO,740,0.01
M,1954,Derek,7,MO,864,0.008
M,1954,Dexter,7,MO,864,0.008
M,1954,Drew,7,MO,864,0.008
M,1954,Danial,6,MO,939,0.007
M,1954,Delmar,6,MO,939,0.007
M,1954,Donnell,6,MO,939,0.007
M,1954,Dane,5,MO,1020,0.006
M,1954,Dee,5,MO,1020,0.006
M,1954,Dell,5,MO,1020,0.006
M,1954,Dewey,5,MO,1020,0.006
M,1954,Dick,5,MO,1020,0.006
M,1954,Dominic,5,MO,1020,0.006
M,1954,Dwain,5,MO,1020,0.006
M,1955,David,2123,MO,2,2.344
M,1955,Donald,799,MO,23,0.882
M,1955,Dennis,762,MO,24,0.841
M,1955,Daniel,639,MO,32,0.706
M,1955,Douglas,329,MO,58,0.363
M,1955,Danny,309,MO,64,0.341
M,1955,Dale,228,MO,84,0.252
M,1955,Darrell,141,MO,133,0.156
M,1955,Dean,62,MO,256,0.068
M,1955,Dan,60,MO,265,0.066
M,1955,Donnie,58,MO,268,0.064
M,1955,Dwight,58,MO,268,0.064
M,1955,Don,57,MO,273,0.063
M,1955,Duane,45,MO,308,0.05
M,1955,Daryl,42,MO,324,0.046
M,1955,Darryl,37,MO,350,0.041
M,1955,Dwayne,28,MO,409,0.031
M,1955,Delbert,27,MO,420,0.03
M,1955,Dave,23,MO,458,0.025
M,1955,Darrel,22,MO,463,0.024
M,1955,Doyle,19,MO,501,0.021
M,1955,Dana,17,MO,524,0.019
M,1955,Derrick,13,MO,615,0.014
M,1955,Dewayne,12,MO,646,0.013
M,1955,Denis,11,MO,683,0.012
M,1955,Denny,11,MO,683,0.012
M,1955,Dannie,10,MO,724,0.011
M,1955,Derek,10,MO,724,0.011
M,1955,Dexter,10,MO,724,0.011
M,1955,Dallas,9,MO,767,0.01
M,1955,Darnell,9,MO,767,0.01
M,1955,Dane,8,MO,822,0.009
M,1955,Davy,8,MO,822,0.009
M,1955,Demetrius,8,MO,822,0.009
M,1955,Dickie,8,MO,822,0.009
M,1955,Dennie,7,MO,873,0.008
M,1955,Dirk,7,MO,873,0.008
M,1955,Danial,6,MO,926,0.007
M,1955,Del,6,MO,926,0.007
M,1955,Donny,6,MO,926,0.007
M,1955,Doug,6,MO,926,0.007
M,1955,Damon,5,MO,1013,0.006
M,1955,Davie,5,MO,1013,0.006
M,1955,Delmar,5,MO,1013,0.006
M,1955,Dwaine,5,MO,1013,0.006
M,1956,David,1869,MO,4,2.011
M,1956,Donald,791,MO,23,0.851
M,1956,Dennis,709,MO,27,0.763
M,1956,Daniel,684,MO,30,0.736
M,1956,Douglas,376,MO,52,0.405
M,1956,Danny,273,MO,70,0.294
M,1956,Dale,195,MO,103,0.21
M,1956,Darrell,165,MO,122,0.178
M,1956,Don,81,MO,214,0.087
M,1956,Dan,74,MO,236,0.08
M,1956,Dwight,65,MO,258,0.07
M,1956,Daryl,58,MO,283,0.062
M,1956,Duane,53,MO,302,0.057
M,1956,Darryl,50,MO,317,0.054
M,1956,Dean,42,MO,343,0.045
M,1956,Donnie,40,MO,353,0.043
M,1956,Dave,35,MO,384,0.038
M,1956,Darrel,33,MO,396,0.036
M,1956,Dwayne,26,MO,433,0.028
M,1956,Delbert,25,MO,450,0.027
M,1956,Dana,24,MO,455,0.026
M,1956,Derrick,23,MO,467,0.025
M,1956,Doyle,17,MO,550,0.018
M,1956,Dewayne,14,MO,606,0.015
M,1956,Dallas,12,MO,668,0.013
M,1956,Derek,12,MO,668,0.013
M,1956,Damon,11,MO,692,0.012
M,1956,Delmar,11,MO,692,0.012
M,1956,Dirk,11,MO,692,0.012
M,1956,Doug,11,MO,692,0.012
M,1956,Dwain,11,MO,692,0.012
M,1956,Dannie,10,MO,736,0.011
M,1956,Denny,9,MO,782,0.01
M,1956,Donnell,9,MO,782,0.01
M,1956,Drew,9,MO,782,0.01
M,1956,Dewey,8,MO,838,0.009
M,1956,Denis,7,MO,906,0.008
M,1956,Dexter,7,MO,906,0.008
M,1956,Dickie,7,MO,906,0.008
M,1956,Darwin,6,MO,984,0.006
M,1956,Derwin,6,MO,984,0.006
M,1956,Deryl,6,MO,984,0.006
M,1956,Donny,6,MO,984,0.006
M,1956,Danial,5,MO,1063,0.005
M,1956,Darnell,5,MO,1063,0.005
M,1956,Darold,5,MO,1063,0.005
M,1956,Davey,5,MO,1063,0.005
M,1956,Del,5,MO,1063,0.005
M,1956,Denzil,5,MO,1063,0.005
M,1956,Dino,5,MO,1063,0.005
M,1956,Dwaine,5,MO,1063,0.005
M,1957,David,2003,MO,3,2.135
M,1957,Donald,705,MO,25,0.751
M,1957,Daniel,654,MO,30,0.697
M,1957,Dennis,628,MO,33,0.669
M,1957,Douglas,368,MO,55,0.392
M,1957,Danny,290,MO,76,0.309
M,1957,Dale,222,MO,95,0.237
M,1957,Darrell,158,MO,126,0.168
M,1957,Dan,98,MO,195,0.104
M,1957,Don,82,MO,224,0.087
M,1957,Darryl,69,MO,257,0.074
M,1957,Dwight,60,MO,282,0.064
M,1957,Dave,55,MO,298,0.059
M,1957,Dean,54,MO,300,0.058
M,1957,Daryl,50,MO,324,0.053
M,1957,Duane,46,MO,334,0.049
M,1957,Donnie,44,MO,347,0.047
M,1957,Dwayne,39,MO,373,0.042
M,1957,Dewayne,33,MO,404,0.035
M,1957,Derrick,30,MO,421,0.032
M,1957,Darrel,29,MO,425,0.031
M,1957,Doug,27,MO,437,0.029
M,1957,Dana,25,MO,461,0.027
M,1957,Delbert,22,MO,501,0.023
M,1957,Doyle,18,MO,547,0.019
M,1957,Darnell,14,MO,632,0.015
M,1957,Donnell,12,MO,688,0.013
M,1957,Dominic,10,MO,761,0.011
M,1957,Dallas,9,MO,803,0.01
M,1957,Damon,9,MO,803,0.01
M,1957,Dannie,9,MO,803,0.01
M,1957,Dirk,9,MO,803,0.01
M,1957,Darwin,8,MO,867,0.009
M,1957,Denis,8,MO,867,0.009
M,1957,Denny,8,MO,867,0.009
M,1957,Dexter,7,MO,930,0.007
M,1957,Dane,6,MO,1004,0.006
M,1957,Danial,6,MO,1004,0.006
M,1957,Del,6,MO,1004,0.006
M,1957,Denver,6,MO,1004,0.006
M,1957,Derek,6,MO,1004,0.006
M,1957,Drew,6,MO,1004,0.006
M,1957,Dwain,6,MO,1004,0.006
M,1957,Darell,5,MO,1093,0.005
M,1957,Dee,5,MO,1093,0.005
M,1957,Delmar,5,MO,1093,0.005
M,1957,Demetrius,5,MO,1093,0.005
M,1957,Dick,5,MO,1093,0.005
M,1957,Dudley,5,MO,1093,0.005
M,1958,David,1977,MO,2,2.123
M,1958,Donald,685,MO,25,0.736
M,1958,Dennis,624,MO,33,0.67
M,1958,Daniel,617,MO,34,0.663
M,1958,Douglas,362,MO,59,0.389
M,1958,Danny,327,MO,68,0.351
M,1958,Dale,244,MO,90,0.262
M,1958,Darrell,180,MO,115,0.193
M,1958,Don,115,MO,172,0.123
M,1958,Dan,99,MO,199,0.106
M,1958,Duane,65,MO,271,0.07
M,1958,Dave,64,MO,274,0.069
M,1958,Darryl,60,MO,289,0.064
M,1958,Dean,60,MO,289,0.064
M,1958,Doug,55,MO,305,0.059
M,1958,Donnie,53,MO,311,0.057
M,1958,Dwight,46,MO,341,0.049
M,1958,Daryl,43,MO,353,0.046
M,1958,Dwayne,34,MO,396,0.037
M,1958,Darrel,33,MO,399,0.035
M,1958,Darren,26,MO,456,0.028
M,1958,Derrick,23,MO,491,0.025
M,1958,Dewayne,21,MO,519,0.023
M,1958,Derek,20,MO,528,0.021
M,1958,Dana,16,MO,596,0.017
M,1958,Delbert,16,MO,596,0.017
M,1958,Denny,16,MO,596,0.017
M,1958,Dallas,15,MO,622,0.016
M,1958,Doyle,12,MO,685,0.013
M,1958,Darnell,10,MO,758,0.011
M,1958,Denis,10,MO,758,0.011
M,1958,Dominic,10,MO,758,0.011
M,1958,Dannie,9,MO,811,0.01
M,1958,Donnell,8,MO,847,0.009
M,1958,Drew,8,MO,847,0.009
M,1958,Darwin,7,MO,910,0.008
M,1958,Dion,7,MO,910,0.008
M,1958,Denver,6,MO,982,0.006
M,1958,Derwin,6,MO,982,0.006
M,1958,Darell,5,MO,1079,0.005
M,1958,Delmar,5,MO,1079,0.005
M,1958,Demetrius,5,MO,1079,0.005
M,1958,Dino,5,MO,1079,0.005
M,1958,Donny,5,MO,1079,0.005
M,1959,David,2049,MO,2,2.174
M,1959,Donald,692,MO,24,0.734
M,1959,Dennis,593,MO,33,0.629
M,1959,Daniel,588,MO,35,0.624
M,1959,Douglas,374,MO,62,0.397
M,1959,Danny,297,MO,71,0.315
M,1959,Dale,258,MO,86,0.274
M,1959,Darrell,175,MO,122,0.186
M,1959,Dan,127,MO,163,0.135
M,1959,Don,115,MO,179,0.122
