sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
M,2001,Xander,7,MO,541,0.021,1138,0.011
M,2002,Xavier,88,MO,98,0.264,168,0.144
M,2002,Xander,11,MO,395,0.033,839,0.018
M,2002,Xavion,5,MO,674,0.015,1460,0.008
M,2003,Xavier,76,MO,105,0.225,189,0.122
M,2003,Xander,40,MO,173,0.119,327,0.064
M,2003,Xzavier,5,MO,707,0.015,1539,0.008
M,2004,Xavier,84,MO,108,0.248,180,0.135
M,2004,Xander,40,MO,179,0.118,341,0.064
M,2004,Xzavier,5,MO,699,0.015,1552,0.008
M,2005,Xavier,84,MO,108,0.247,184,0.133
M,2005,Xander,43,MO,171,0.126,315,0.068
M,2006,Xavier,127,MO,72,0.363,119,0.196
M,2006,Xander,33,MO,211,0.094,404,0.051
M,2006,Xzavier,14,MO,374,0.04,790,0.022
M,2006,Xavion,5,MO,773,0.014,1686,0.008
M,2007,Xavier,110,MO,88,0.314,136,0.17
M,2007,Xander,37,MO,190,0.106,376,0.057
M,2007,Xzavier,6,MO,713,0.017,1523,0.009
M,2007,Xavion,5,MO,788,0.014,1717,0.008
M,2008,Xavier,128,MO,71,0.371,112,0.2
M,2008,Xander,44,MO,181,0.127,334,0.069
M,2008,Xzavier,12,MO,451,0.035,956,0.019
M,2009,Xavier,104,MO,81,0.311,134,0.169
M,2009,Xander,34,MO,205,0.102,391,0.055
M,2009,Xzavier,5,MO,805,0.015,1752,0.008
M,2010,Xavier,108,MO,77,0.331,121,0.18
M,2010,Xander,40,MO,178,0.122,333,0.067
M,2010,Xzavier,10,MO,510,0.031,1044,0.017
M,2010,Xavian,5,MO,792,0.015,1729,0.008
M,2011,Xavier,88,MO,95,0.272,154,0.148
M,2011,Xander,44,MO,177,0.136,313,0.074
M,2011,Xzavier,6,MO,710,0.019,1538,0.01
M,2012,Xavier,98,MO,81,0.309,129,0.167
M,2012,Xander,55,MO,142,0.173,251,0.094
M,2013,Xavier,92,MO,92,0.29,150,0.157
M,2013,Xander,50,MO,156,0.157,280,0.085
M,2013,Xzavier,5,MO,778,0.016,1691,0.009
M,2014,Xavier,90,MO,91,0.278,150,0.151
M,2014,Xander,32,MO,235,0.099,432,0.054
M,2014,Xzavier,11,MO,499,0.034,1012,0.019
M,2015,Xavier,79,MO,102,0.25,175,0.134
M,2015,Xander,43,MO,188,0.136,335,0.073
M,2015,Xzavier,10,MO,520,0.032,1078,0.017
M,2016,Xavier,91,MO,86,0.288,145,0.155
M,2016,Xander,38,MO,208,0.12,380,0.065
M,2016,Xzavier,8,MO,630,0.025,1295,0.014
M,2017,Xavier,86,MO,93,0.281,154,0.152
M,2017,Xander,68,MO,123,0.222,206,0.12
M,2018,Xavier,67,MO,118,0.221,200,0.118
M,2018,Xander,45,MO,175,0.148,313,0.079
M,2018,Xzavier,6,MO,742,0.02,1574,0.011
M,2019,Xavier,76,MO,101,0.256,165,0.137
M,2019,Xander,54,MO,156,0.182,261,0.098
M,2020,Xavier,79,MO,93,0.277,149,0.149
M,2020,Xander,48,MO,170,0.169,286,0.091
M,2020,Xavion,5,MO,827,0.018,1763,0.009
M,2020,Xzavier,5,MO,827,0.018,1763,0.009
M,2021,Xavier,63,MO,123,0.221,202,0.118
M,2021,Xander,49,MO,155,0.172,275,0.092
M,2022,Xavier,51,MO,141,0.183,250,0.098
M,2022,Xander,43,MO,175,0.154,307,0.083
M,2023,Xavier,54,MO,137,0.201,233,0.107
M,2023,Xander,29,MO,236,0.108,440,0.058
M,2024,Xavier,48,MO,144,0.176,254,0.094
M,2024,Xander,29,MO,241,0.106,452,0.057
F,2005,Ximena,5,ID,364,0.073,711,0.032
F,2007,Ximena,6,ID,324,0.084,667,0.036
F,2010,Ximena,7,ID,255,0.11,552,0.047
F,2011,Ximena,9,ID,194,0.147,442,0.063
F,2012,Ximena,5,ID,372,0.079,767,0.035
F,2013,Ximena,11,ID,163,0.178,376,0.078
F,2014,Ximena,15,ID,120,0.233,289,0.102
F,2015,Ximena,16,ID,118,0.247,268,0.111
F,2016,Ximena,16,ID,113,0.249,256,0.11
F,2017,Ximena,12,ID,149,0.19,351,0.084
F,2018,Ximena,10,ID,186,0.167,419,0.073
F,2019,Ximena,12,ID,141,0.191,338,0.085
F,2020,Ximena,15,ID,114,0.246,263,0.108
F,2021,Ximena,10,ID,191,0.156,423,0.069
F,2022,Ximena,13,ID,155,0.201,339,0.09
F,2022,Xiomara,7,ID,276,0.108,594,0.048
F,2023,Ximena,10,ID,196,0.154,422,0.07
F,2023,Xiomara,6,ID,323,0.093,676,0.042
F,2024,Ximena,12,ID,189,0.174,396,0.079
M,1994,Xavier,5,ID,254,0.072,507,0.041
M,1996,Xavier,5,ID,274,0.068,552,0.038
M,1997,Xavier,8,ID,213,0.107,396,0.061
M,2001,Xavier,13,ID,168,0.167,295,0.093
M,2002,Xavier,15,ID,144,0.186,261,0.105
M,2003,Xander,19,ID,131,0.228,222,0.129
M,2003,Xavier,11,ID,195,0.132,358,0.075
M,2004,Xander,15,ID,166,0.173,293,0.099
M,2004,Xavier,9,ID,226,0.104,435,0.059
M,2005,Xavier,15,ID,159,0.174,288,0.097
M,2005,Xander,10,ID,220,0.116,405,0.065
M,2006,Xavier,23,ID,120,0.253,196,0.143
M,2006,Xander,15,ID,168,0.165,286,0.093
M,2007,Xander,22,ID,134,0.235,220,0.133
M,2007,Xavier,18,ID,153,0.192,266,0.109
M,2008,Xander,15,ID,173,0.163,302,0.091
M,2008,Xavier,12,ID,212,0.131,383,0.072
M,2009,Xavier,23,ID,106,0.262,177,0.148
M,2009,Xander,21,ID,124,0.24,203,0.135
M,2010,Xavier,16,ID,154,0.191,263,0.108
M,2010,Xander,11,ID,206,0.131,376,0.074
M,2011,Xander,32,ID,74,0.393,109,0.224
M,2011,Xavier,17,ID,137,0.209,230,0.119
M,2012,Xander,21,ID,111,0.259,182,0.145
M,2012,Xavier,20,ID,120,0.247,193,0.138
M,2013,Xander,28,ID,79,0.351,122,0.198
M,2013,Xavier,22,ID,100,0.276,160,0.155
M,2014,Xavier,19,ID,128,0.228,213,0.129
M,2014,Xander,17,ID,148,0.204,248,0.115
M,2014,Xzavier,5,ID,397,0.06,767,0.034
M,2015,Xander,21,ID,107,0.264,185,0.146
M,2015,Xavier,19,ID,123,0.239,215,0.132
M,2016,Xavier,22,ID,102,0.273,175,0.152
M,2016,Xander,16,ID,144,0.199,256,0.11
M,2017,Xavier,23,ID,93,0.291,158,0.162
M,2017,Xander,14,ID,175,0.177,293,0.098
M,2018,Xander,17,ID,135,0.219,225,0.124
M,2018,Xavier,11,ID,213,0.142,378,0.08
M,2019,Xavier,20,ID,111,0.256,192,0.142
M,2019,Xander,19,ID,120,0.243,204,0.135
M,2020,Xander,19,ID,110,0.246,199,0.137
M,2020,Xavier,19,ID,110,0.246,199,0.137
M,2021,Xavier,18,ID,123,0.225,217,0.125
M,2021,Xander,14,ID,176,0.175,309,0.097
M,2022,Xander,16,ID,141,0.199,264,0.11
M,2022,Xavier,15,ID,156,0.187,291,0.104
M,2023,Xavier,19,ID,122,0.241,211,0.132
M,2023,Xander,6,ID,354,0.076,676,0.042
M,2024,Xavier,24,ID,98,0.29,170,0.158
M,2024,Xander,13,ID,190,0.157,358,0.086
F,2002,Ximena,9,NM,251,0.108,504,0.048
F,2003,Ximena,9,NM,253,0.111,499,0.048
F,2004,Ximena,15,NM,158,0.184,337,0.079
F,2005,Ximena,11,NM,212,0.132,442,0.057
F,2006,Ximena,13,NM,177,0.154,373,0.066
F,2007,Ximena,14,NM,174,0.164,369,0.07
F,2008,Ximena,8,NM,289,0.095,589,0.041
F,2008,Xiomara,5,NM,462,0.059,882,0.025
F,2008,Xochitl,5,NM,462,0.059,882,0.025
F,2009,Ximena,16,NM,134,0.2,311,0.086
